	temp41	temp95	temp66	temp86	temp80	temp117	temp88	temp96	temp67	temp44	temp72	temp100	temp81	temp77	temp65	temp68	temp92	temp51	temp112	temp50	temp109	temp120	temp114	temp59	temp70	temp82	temp102	temp49	temp93	temp22	temp119	temp32	temp36	temp73	temp29	temp37	temp24	temp26	temp45	temp89	temp107	temp79	temp91	temp75	temp2	temp87	temp39	temp76	temp43	temp71	temp103	temp1	temp10	temp11	temp25	temp105	temp19	temp52	temp62	temp28	temp15	temp20	temp13	temp98	temp64	temp61	temp9	temp38	temp21	temp31	temp16	temp104	temp27	temp4	temp7	temp8	temp60	temp53	temp23	temp106	temp111	temp113	temp33	temp116	temp54	temp30	temp3	temp83	temp94	temp84	temp48	temp14	temp6	temp46	temp56	temp55	temp17	temp47	temp18	temp74	temp5	temp12	temp115	temp118	temp85	temp97	temp69	temp63	temp90	temp35	temp110	temp34	temp101	temp108	temp78	temp58	temp99	temp40	temp57	temp42
ARAF	1039.847222	1019.339931	861.7402778	907.4118056	1045.065972	903.39375	847.8444444	799.9833333	1093.988194	793.5243056	807.99375	859.8284722	916.0208333	959.1510417	1803.496528	1000.119444	946.5034722	784.4194444	883.1111111	894.0138889	921.31875	921.31875	1313.079861	991.6194445	1051.45625	1012.950694	1095.984028	868.6263889	872.3743056	780.9069444	864.9305556	906.6486111	948.7048611	1021.655556	926.9052083	928.1048611	799.9833333	794.040625	1149.516667	859.0381944	787.1128472	861.7402778	765.1041667	993.1090278	810.0604167	899.4427083	853.990625	911.7145833	1031.063194	799.9833333	862.81875	873.8548611	914.9347222	957.2951389	726.4347222	927.29375	1193.81875	919.3256944	927.29375	787.5944444	1022.523611	816.1652778	1107.113194	699.7388889	870.1875	970.225	959.5333333	997.96875	852.7527778	847.0454861	829.1833333	892.8465278	953.0381944	1090.603472	956.4065972	737.1600694	1014.4375	1103.960417	1085.566667	848.2055556	867.0486111	817.0236111	829.1833333	948.7048611	765.1041667	834.6361111	882.4152778	830.1111111	850.8645833	826.2715278	1064.409028	843.8798611	841.7461806	894.0138889	850.8645833	837.9652778	853.5340278	928.1048611	902.9111111	840.4652778	885.4444444	822.3354167	803.3722222	873.8548611	971.5666667	945.0131944	764.0361111	935.9756944	795.5979167	812.6131944	846.6076389	873.8548611	867.4385417	849.6104167	1060.0625	843.8798611	838.3993056	855.3041667	817.0236111	884.7173611
AREG	2032.915278	2364.166667	1178.559028	3267.544444	1297.890278	2190.839583	2088.897917	1504.495833	1449.86875	1299.0375	2234.126389	2401.295833	986.1590278	3156.047222	834.6361111	1610.135417	1487.005556	1906.279167	2207.726389	1746.668056	1111.324306	1317.313889	1374.327778	2270.904861	2030.25	4785.713194	1459.55625	1031.801389	2088.897917	1386.834028	1505.6	969.0881944	1411.832986	1610.135417	2032.915278	1018.926389	1012.209722	1030.367361	1312.180556	3143.45625	1252.561111	1179.682292	1586.574306	1045.065972	1488.7625	1380.345139	6560.454861	2545.39375	1242.596528	1925.286111	3000.906944	1683.04375	2988.45625	1723.8125	2039.274306	1663.076736	2480.890278	1432.336111	2133.792361	1434.366667	1703.213889	1529.835417	1314.392014	1124.528472	1407.034722	1356.261806	2061.6625	4428.0125	1327.100694	1081.792361	2764.782639	1440.502083	1676.8125	2322.140278	1563.220833	1594.25625	1978.222222	944.2381944	2545.39375	1535.745139	2415.577778	1404.978472	1793.186111	1701.181597	2014.145139	1326.440625	1457.493056	1293.733333	1252.561111	993.1090278	2234.126389	1156.411806	3011.781944	2410.031944	1773.896875	878.1618056	1384.434375	1190.6125	2118.251389	1523.357639	1224.071528	943.8340278	1304.272917	2205.245139	1362.46875	1458.013889	1363.229861	1526.971528	1211.112847	1449.86875	1633.305556	1855.973611	1131.814583	1894.533333	2160.719444	1083.967361	1929.461806	1093.634375	1447.945139	1839.097917
ARHGDIA	295.1652778	340.2152778	365.0097222	331.5083333	1040.5375	264.3826389	331.5083333	408.7645833	295.1652778	331.5083333	365.0097222	264.3826389	365.0097222	295.1652778	197.5930556	308.74375	318.6763889	340.2152778	352.8277778	318.6763889	331.5083333	352.8277778	279.1375	352.8277778	279.1375	295.1652778	295.1652778	308.74375	331.5083333	331.5083333	331.5083333	264.3826389	279.1375	264.3826389	279.1375	318.6763889	331.5083333	295.1652778	318.6763889	308.74375	331.5083333	308.74375	485.1145833	264.3826389	331.5083333	295.1652778	264.3826389	279.1375	331.5083333	318.6763889	308.74375	340.2152778	396.6180556	279.1375	264.3826389	308.74375	340.2152778	308.74375	376.1729167	352.8277778	279.1375	340.2152778	264.3826389	604.6322917	318.6763889	318.6763889	308.74375	279.1375	352.8277778	308.74375	331.5083333	331.5083333	279.1375	318.6763889	308.74375	340.2152778	295.1652778	279.1375	352.8277778	340.2152778	313.7100694	331.5083333	365.0097222	264.3826389	295.1652778	340.2152778	331.5083333	352.8277778	376.1729167	331.5083333	295.1652778	376.1729167	340.2152778	308.74375	295.1652778	383.7222222	318.6763889	340.2152778	236.3631944	340.2152778	325.0923611	331.5083333	340.2152778	318.6763889	295.1652778	370.5913194	413.7618056	340.2152778	405.2465278	308.74375	308.74375	352.8277778	313.7100694	308.74375	295.1652778	340.2152778	295.1652778	331.5083333	376.1729167	340.2152778
ARHGDIB	937.0930556	859.4333333	855.3041667	942.5631944	624.9076389	831.0381944	928.5541667	1012.209722	957.9222222	884.328125	932.8041667	912.6541667	1078.51875	826.2715278	771.6784722	956.7388889	931.6413194	1024.737153	860.64375	918.6145833	926.9052083	881.3659722	941.2048611	949.7930556	913.3645833	871.89375	896.64375	964.9243056	853.5340278	947.2166667	861.7402778	1045.758333	938.2027778	776.3493056	959.803125	1092.26875	1008.112847	1083.967361	878.1618056	816.5944444	934.4256944	978.5319444	1008.948611	945.3826389	838.9475694	942.9965278	1013.7	762.2465278	844.3777778	958.76875	857.5465278	869.0354167	1101.094444	898.99375	992.7284722	894.86875	897.4375	931.2458333	902.2458333	928.1048611	874.6840278	954.5770833	917.9090278	1040.192361	1056.472917	902.9111111	849.21875	837.53125	984.5201389	945.7520833	805.6361111	1052.455556	909.4041667	919.3256944	916.3333333	970.8291667	867.0486111	874.6840278	1003.405903	1993.648611	796.7368056	787.5944444	792.1833333	696.4854167	938.8625	789.2940972	825.8875	817.0236111	854.4472222	902.9111111	960.0729167	827.1076389	846.6076389	772.8902778	799.9833333	976.4072917	820.3833333	936.7305556	829.1833333	853.5340278	903.39375	986.6319444	804.4083333	785.3736111	913.009375	855.721875	966.7440972	765.1041667	990.5086806	982.1041667	819.8902778	875.4819444	948.7048611	927.29375	881.890625	842.9826389	794.5569444	827.1076389	896.64375	768.3864583
ARHGDIG	581.4090278	615.9222222	477.0569444	576.875	782.0395833	578.9847222	548.0888889	538.7611111	511.4833333	494.2152778	662.0347222	542.0972222	551.1409722	676.7583333	264.3826389	515.9256944	535.5520833	535.5520833	681.6708333	615.9222222	436.5006944	531.8027778	498.7666667	666.1277778	506.7229167	535.5520833	424.7638889	489.5833333	780.9069444	564.6486111	531.8027778	429.8340278	506.7229167	506.7229167	595.4065972	441.53125	523.9576389	446.55625	498.7666667	967.0868056	506.7229167	477.0569444	762.7847222	441.53125	513.7045139	515.9256944	573.7763889	506.7229167	573.7763889	551.1409722	694.85625	506.7229167	753.8319444	494.2152778	561.9833333	500.8559028	670.2229167	576.875	635.8020833	548.0888889	485.1145833	502.9451389	528.0506944	678.9388889	535.5520833	511.4833333	578.9847222	506.7229167	551.1409722	468.14375	764.0361111	598.6583333	502.9451389	567.70625	502.9451389	553.8354167	542.0972222	429.8340278	672.8458333	451.2833333	463.9138889	436.5006944	498.7666667	459.1736111	594.2638889	463.9138889	459.1736111	485.1145833	485.1145833	481.2722222	471.9076389	451.2833333	716.2298611	618.0541667	511.4833333	515.9256944	429.8340278	451.2833333	991.6194445	471.9076389	471.9076389	471.9076389	519.94375	424.7638889	544.7777778	553.8354167	544.7777778	489.5833333	502.9451389	551.1409722	441.53125	446.55625	498.7666667	551.1409722	594.2638889	436.5006944	549.6149306	455.6326389	477.0569444	511.4833333
ARIH2	1163.231944	1058.497222	918.2618056	1131.814583	1053.937847	1129.822569	2533	1043.125	29322.6125	955.3583333	928.1048611	1087.084028	873.8548611	999.4659722	917.509375	29322.6125	1048.365972	1084.759722	1483.522569	810.0604167	1038.328472	1246.936111	685.1788194	1128.025	834.6361111	797.9652778	959.5333333	1083.334722	1292.505556	1573.798611	868.6263889	1168.36875	905.1229167	972.0079861	1374.327778	906.3048611	1171.205903	934.4256944	1064.132986	1522.411111	1049.048611	9376.922917	1042.833681	1045.758333	941.4916667	866.6517361	1206.852083	716.2298611	798.4114583	1354.126389	1095.984028	1073.09375	1052.065972	942.5631944	1299.0375	916.3333333	819.3972222	888.0909722	869.0354167	1090.603472	863.5652778	1076.386806	915.7083333	1099.194792	1041.202778	1007.028472	1032.813194	860.64375	3808.911111	894.4413194	1270.664583	901.8211806	1002.970833	873.8548611	971.1979167	1408.223611	1815.383333	959.5333333	1191.600694	981.1961806	917.9090278	1156.411806	1343.084028	999.7927083	986.1590278	1036.018056	884.7173611	1071.763194	956.0743056	1093.280556	858.5697917	971.5666667	1276.620139	1257.096528	1026.438889	964.1451389	1613.786806	4382.604167	1365.176389	928.1048611	1157.1125	1118.688889	1024.425694	934.4256944	891.1045139	913.3645833	1070.633681	1372.59375	1006.148611	880.9527778	1033.538889	946.5034722	959.5333333	1254.331944	972.0079861	1039.059028	1254.331944	926.5166667	846.6076389	1025.745833
ARL1	756.6743056	899.8916667	775.1215278	953.3947917	709.5805556	1207.281944	1049.939583	936.7305556	713.7663194	905.5138889	1002.970833	1089.934722	975.1354167	817.5430556	870.1875	760.2756944	880.5395833	895.7416667	1020.103472	874.6840278	830.5746528	840.4652778	831.5038194	793.5243056	767.7034722	703.40625	802.2145833	867.8284722	1403.849306	750.0847222	811.1958333	812.6131944	809.1333333	745.9125	1097.718056	695.6708333	865.4173611	856.9916667	780.9069444	1540.157639	939.2347222	891.5597222	877.2055556	820.3833333	917.1097222	899.4427083	1057.470139	581.4090278	813.10625	1039.847222	1256.683333	807.4357639	864.44375	866.2548611	1081.792361	859.8284722	737.8472222	835.5173611	884.7173611	977.5409722	690.5302083	947.5618056	811.1958333	941.2048611	857.5465278	726.4347222	831.9694444	801.2305556	882.4152778	766.9802083	1147.93125	905.5138889	748.9138889	657.9888889	762.7847222	1011.490972	753.8319444	759.1097222	879.7736111	747.2215278	724.2361111	836.5875	798.8576389	789.2940972	875.4819444	745.9125	837.53125	782.0395833	813.10625	830.1111111	853.5340278	744.6756944	1213.066667	1151.100694	1052.065972	827.1076389	837.53125	842.2513889	1305.15	770.2798611	810.628125	1018.122917	845.2809028	799.4204861	842.9826389	759.6927083	906.9923611	850.0020833	824.4673611	926.5166667	921.7034722	777.4944444	870.1875	1040.5375	689.6722222	765.1041667	1014.4375	880.5395833	764.0361111	907.83125
ARMC3	1187.470833	850.8645833	1021.655556	1008.948611	992.7284722	774.0722222	958.76875	1144.01875	1113.765278	1054.30625	1036.370833	920.5194444	1059.339583	1051.45625	948.7048611	1078.854167	990.5086806	992.3479167	919.7152778	987.8	1162.903125	1009.778125	1015.992361	982.9090278	1102.397222	1052.455556	903.39375	1078.854167	900.2420139	1266.065972	978.1722222	1114.465278	1029.386806	988.1972222	872.8548611	1131.448958	1096.622222	1219.788194	1059.339583	873.3548611	1025.745833	1058.918403	1266.859028	1015.992361	988.971875	1025.397222	1229.201389	787.5944444	1110.155556	832.73125	953.0381944	1004.589583	1452.704861	1015.19375	927.29375	957.2951389	1017.386806	1132.685417	867.8284722	1027.796528	1018.122917	1072.781944	1030.367361	1236.732639	1373.351389	949.4	950.1861111	983.328125	961.2465278	1111.324306	972.0079861	1074.5625	1154.822917	1048.365972	1073.09375	938.2027778	1073.872917	882.7631944	1098.154167	1118.688889	1059.339583	907.83125	937.4555556	989.3493056	947.2166667	1016.618056	1027.796528	1031.377778	1169.179167	1016.618056	1225.494444	1170.003472	885.4444444	918.9701389	1082.484722	1008.473611	1124.151736	1100.252778	686.0875	1137.997222	1188.439583	971.5666667	963.5868056	983.7472222	1164.157639	1049.048611	1198.742014	997.6805556	1242.952778	977.5409722	908.2118056	1184.1	1013.7	956.0743056	1038.328472	1087.084028	824.4673611	1083.334722	1187.809722	950.1861111
ARNT	1331.794444	1044.784375	1413.779514	1238.646528	1158.854514	1162.903125	1196.222917	1272.414236	1185.655556	1078.183333	1159.619792	1241.797222	1191.926042	1121.425694	1868.145139	1209.985417	1211.466667	1012.209722	1103.960417	1112.304167	1301.695833	1213.356597	1199.796528	1197.685417	1204.291319	1191.926042	1312.180556	2091.786111	1186.058333	1143.211111	1127.685417	1350.15625	1146.438889	1110.9375	1172.197222	1364.636458	1196.884028	1418.186806	1272.749306	1103.58125	1191.926042	1306.325347	1125.644792	1275.507639	1078.854167	1231.847222	1278.247917	1142.565278	1321.04375	988.5944444	1186.461111	1199.796528	893.2895833	1219.151389	1077.440278	1290.3875	1420.238194	1102.799653	1060.0625	1015.992361	1366.033333	1301.695833	1243.9375	1173.104861	997.96875	1128.025	1091.311806	1208.355556	1137.621528	1254.331944	1087.918056	1319.330556	1278.935417	1035.003472	1154.822917	1145.554167	1144.01875	1414.314583	1134.263889	1178.559028	1289.940278	1256.683333	1130.163889	1321.520139	1487.005556	1178.225694	1364.096528	1317.313889	1350.613194	1282.85625	1340.718056	1245.818056	1100.252778	1345.482639	1366.920833	1176.638889	1228.157986	1236.279167	1230.676389	1227.455556	1372.59375	1281.029861	1113.765278	1309.631944	1417.1625	1244.735417	3169.830556	1239.50625	1268.757639	1085.163194	1133.452778	1370.595139	1032.813194	1168.36875	1198.360417	1315.729861	1105.213889	1274.370833	1326.075694	1183.2125
ARRB1	930.4965278	981.5375	747.2215278	655.9326389	828.0743056	721.8166667	726.4347222	748.9138889	852.7527778	816.1652778	709.5805556	718.459375	676.7583333	720.3791667	1233.413194	893.2895833	806.8777778	894.86875	727.79375	848.2055556	691.3881944	813.10625	911.3746528	849.21875	982.1041667	978.8916667	901.8211806	701.3055556	630.4739583	777.4944444	842.9826389	722.6614583	784.4194444	783.8229167	827.5909722	703.40625	774.0722222	757.2649306	767.7034722	648.7930556	745.9125	717.7972222	817.5430556	836.5875	750.6420139	765.1041667	847.8444444	1152.624306	847.4833333	973.1201389	679.8836806	779.8659722	720.3791667	737.8472222	1012.950694	676.7583333	975.1354167	832.3503472	905.909375	672.8458333	957.2951389	678.9388889	613.2951389	674.6298611	752.3694444	847.4833333	790.9173611	964.9243056	732.3833333	753.8319444	902.5784722	674.6298611	839.4958333	925.7166667	895.7416667	805.0222222	953.7513889	770.2798611	775.1215278	775.7354167	727.1142361	788.7305556	785.3736111	828.0743056	559.25625	756.6743056	750.0847222	723.50625	777.4944444	703.40625	872.3743056	747.2215278	833.6479167	717.7972222	723.50625	1018.122917	758.4826389	825.5034722	1056.472917	764.0361111	743.3409722	691.3881944	786.63125	785.3736111	672.8458333	757.8555556	778.6256944	674.6298611	735.7951389	774.0722222	811.1958333	789.8576389	731.0159722	668.0833333	911.0347222	742.2694444	951.2666667	745.9125	784.4194444	742.2694444
ARX	1528.614583	1355.876389	1575.584722	1449.86875	1455.334028	1251.070833	1348.142361	1644.495139	1623.895139	1625.213194	1382.923611	1248.859028	1357.547222	1469.442361	1095.984028	1559.356944	1459.55625	1502.353472	1305.556597	1608.694444	1577.405556	1447.1375	1373.351389	1668.838194	1618.291667	1552.976389	1566.911111	5177.075	1347.458333	1773.225694	1540.157639	1978.222222	1629.857986	1359.961111	1363.663194	1698.709028	1641.202083	2002.328472	1646.078472	1276.620139	3627.36875	1595.796528	1558.6875	1605.773611	2088.897917	1615.544444	1263.722917	1438.485417	1669.952083	1397.597917	1274.370833	1389.073611	2963.6125	1335.651389	1545.149306	1615.544444	1530.467361	1693.235417	1506.749306	1597.615972	1581.138889	1948.35625	1461.123958	1850.018056	2270.904861	1614.247222	1392.488889	1303.411806	1564.546528	1725.961111	1314.865972	1654.228472	1608.070486	1484.885417	1627.790972	1581.138889	1519.865278	1444.442361	1636.939931	1942.06875	1743.268056	1925.286111	1491.816667	1508.190278	1725.961111	1852.752431	2250.43125	2621.852083	1824.113194	1474.752083	1384.959028	2091.786111	1361.908333	1484.039583	2480.890278	1376.506944	1554.080556	1631.974306	1335.651389	1535.745139	1488.7625	1511.324306	1788.825694	1523.357639	1607.446528	1881.177778	1841.609722	1700.356944	2147.529167	1468.393056	1543.861806	2144.091667	1507.469792	1446.306944	1587.178472	1607.446528	1382.923611	2061.6625	1968.989931	1575.584722
ASB1	833.6479167	742.2694444	865.4173611	950.9409722	796.7368056	847.4833333	846.146875	996.7243056	841.2409722	827.5909722	1012.209722	931.2458333	1000.119444	843.8798611	869.4444444	759.1097222	815.6625	772.8902778	763.4104167	842.6170139	871.1298611	869.8159722	839.9805556	902.2458333	831.0381944	803.3722222	866.2548611	941.2048611	726.4347222	880.9527778	845.6861111	856.1395833	896.64375	772.8902778	761.7083333	949.4	914.9347222	953.0381944	893.6517361	798.8576389	846.6076389	914.2194444	1052.845139	819.3972222	945.7520833	795.0774306	892.8465278	646.9479167	878.1618056	615.9222222	849.21875	876.7621528	842.9826389	884.328125	668.0833333	830.1111111	756.0159722	859.0381944	855.3041667	948.7048611	740.8236111	879.3180556	990.8791667	990.1381944	890.6493056	779.2458333	738.5385417	832.73125	950.5635417	824.9854167	751.784375	1045.758333	824.4673611	758.4826389	759.1097222	993.9631944	778.6256944	805.0222222	976.4072917	956.7388889	1025.745833	866.2548611	871.89375	832.73125	892.4034722	929.7854167	1042.206597	992.3479167	966.4013889	1086.658681	934.8048611	912.6541667	714.7201389	818.0625	1011.490972	904.7319444	852.7527778	849.21875	736.4729167	875.4819444	959.1510417	1182.354861	869.4444444	958.76875	831.9694444	1025.048611	1242.952778	901.3965278	1021.655556	960.0729167	804.4083333	996.3940972	943.4298611	917.9090278	755.3576389	935.9756944	752.3694444	934.8048611	1007.028472	910.325
ASCL1	4785.713194	7801.122917	5647.695833	4622.468056	6377.011806	5904.79375	8641.585417	5103.140278	6037.741667	6377.011806	7104.855556	6377.011806	4571.060417	4676.78125	2915.307639	6207.420833	3780.404861	4428.0125	6037.741667	6207.420833	5647.695833	4331.802083	7463.213194	3357.727083	3627.36875	4428.0125	4785.713194	6560.454861	7801.122917	4382.604167	5433.188194	5042.740278	4622.468056	7104.855556	5177.075	3963.091667	4331.802083	3913.363194	4480.45	8641.585417	6820.270139	4843.461111	5762.334028	4184.03125	4785.713194	5762.334028	5343.24375	4526.065278	3857.508333	4184.03125	8233.947917	4331.802083	5255.265972	5647.695833	4729.920139	5531.15625	3428.397917	5255.265972	7104.855556	15082.21944	3525.039583	4969.359028	3987.45	4480.45	7104.855556	3857.508333	5042.740278	3891.325	4212.959028	4871.887153	5762.334028	4785.713194	5904.79375	3385.489583	3987.45	4900.313194	3736.428472	4729.920139	4331.802083	4428.0125	3279.985417	5531.15625	3987.45	4014.747222	7104.855556	4969.359028	3608.7125	3780.404861	8233.947917	3642.919444	3556.840972	3309.39375	11257.46458	7463.213194	6560.454861	4843.461111	5177.075	5103.140278	5255.265972	4622.468056	4900.313194	5762.334028	6560.454861	5343.24375	3156.047222	3357.727083	4622.468056	4428.0125	3460.861111	5433.188194	4622.468056	3295.931944	4382.604167	10113.72292	3673.061111	3413.061806	3891.325	10113.72292	3197.011111	5762.334028
ASNA1	519.94375	561.9833333	10113.72292	573.7763889	676.7583333	621.4645833	564.6486111	766.2569444	535.5520833	664.1631944	687.7326389	639.4541667	578.9847222	3084.626389	822.8871528	531.8027778	531.8027778	1803.496528	596.5493056	596.5493056	668.0833333	635.8020833	509.103125	570.5	511.4833333	548.0888889	615.9222222	4785.713194	613.2951389	618.0541667	3107.96875	601.0722222	633.9541667	580.196875	1023.295486	634.878125	659.6965278	620.10625	608.5625	716.2298611	640.4597222	567.70625	622.8229167	1344.695139	666.1277778	594.2638889	591.53125	750.0847222	570.5	1066.679167	596.5493056	686.9100694	624.9076389	578.9847222	1160.761806	519.94375	455.6326389	584.26875	561.9833333	693.075	544.7777778	573.7763889	548.0888889	735.1173611	594.2638889	608.5625	784.8965278	553.8354167	719.1215278	627.3451389	680.8284722	531.8027778	608.5625	515.9256944	967.9215278	829.1833333	519.94375	603.3611111	498.7666667	666.1277778	627.3451389	726.4347222	827.1076389	760.2756944	624.9076389	723.50625	654.0409722	648.7930556	711.0541667	696.4854167	455.6326389	680.8284722	863.5652778	654.0409722	716.2298611	605.9034722	668.0833333	576.875	1382.176389	703.40625	616.9881944	717.0135417	762.2465278	864.44375	596.5493056	561.9833333	3780.404861	1095.598958	8233.947917	581.4090278	805.6361111	629.2916667	5762.334028	618.0541667	556.5694444	672.8458333	2214.043056	633.9541667	629.2916667	3891.325
ASPSCR1	1320.567361	1013.7	1141.202778	1084.759722	1453.615278	1090.957639	991.2493056	1085.163194	1277.354167	1026.438889	969.0881944	2708.534722	1263.057639	1130.623611	1445.159722	1137.997222	1141.539236	1036.370833	943.4298611	1027.1125	1215.40625	1029.986111	1196.884028	1053.569444	1152.624306	1103.202083	1304.711458	1271.036111	993.9631944	1119.356944	1098.154167	1190.6125	1015.19375	1050.726389	1069.236111	1283.983333	1362.46875	1137.621528	1259.891667	967.9215278	1148.775	1189.858333	969.0881944	1272.414236	1014.06875	1162.574306	1096.622222	1160.383681	1103.58125	1035.665278	1035.334375	1081.373958	896.64375	1183.65625	1001.6	1144.751389	1185.655556	1086.233333	991.6194445	924.9694444	1404.978472	1182.354861	1152.624306	1052.065972	987.8	1204.291319	1080.404167	1284.378472	1104.895139	1146.754167	977.5409722	1142.565278	1209.563542	1094.613889	1163.231944	1002.209722	1110.546528	1303.411806	1484.885417	1105.532639	1114.465278	1052.845139	1108.528472	1098.154167	1419.282639	1170.429167	1308.205556	1163.231944	1277.354167	1223.153472	1317.676736	1073.09375	1037.042361	980.8548611	1050.726389	1122.202778	1063.856944	1167.648611	906.9923611	1120.06875	1297.06875	1168.36875	966.4013889	1177.476736	1400.325	1136.902431	1037.042361	1098.154167	1021.084028	1028.595833	1006.148611	1130.163889	1085.163194	1160.761806	1155.669444	1288.551389	1018.926389	1127.345833	1125.3125	1123.020139
ATF1	920.9340278	821.2402778	885.0809028	878.5121528	889.89375	929.0034722	851.8361111	1064.132986	881.890625	910.325	801.2305556	1004.997569	1000.119444	1153.724306	1976.934028	971.5666667	1010.500347	875.4819444	864.0045139	850.8645833	1028.196181	1047.387847	1024.060417	915.7083333	1026.438889	938.8625	1021.903472	911.7145833	870.1875	853.990625	897.4375	1035.334375	923.2201389	895.7416667	926.9052083	1083.334722	1000.119444	974.4756944	904.7319444	820.3833333	961.5402778	1008.473611	943.8340278	960.9527778	928.5541667	929.3944444	938.5326389	805.6361111	834.6361111	842.9826389	845.6861111	913.3645833	830.1111111	955.3583333	885.4444444	954.5770833	997.3923611	919.3256944	783.2263889	1017.754861	1004.589583	925.3430556	905.5138889	909.4041667	882.7631944	937.4555556	878.1618056	856.1395833	1066.679167	961.8753472	960.0729167	988.5944444	946.5034722	931.2458333	967.0868056	912.6541667	904.7319444	972.4493056	870.1875	929.0034722	854.4472222	913.3645833	983.7472222	883.1111111	1213.066667	976.0361111	1001.220833	928.1048611	1028.595833	1165.443056	1028.595833	907.4118056	849.21875	981.8208333	1109.403472	860.64375	1014.06875	863.5652778	1157.802778	934.4256944	1021.903472	1128.75625	875.9003472	905.5138889	1027.796528	884.328125	1083.334722	880.5395833	1387.466667	825.5034722	940.8184028	901.3965278	960.0729167	905.5138889	924.9694444	1016.305208	918.6145833	911.0347222	982.9090278	859.0381944
ATF2	2804.765972	1913.786111	2243.211111	2039.274306	2003.586111	1497.50625	1741.239583	2214.043056	2910.5625	2065.257639	1703.213889	1577.405556	2256.337847	2044.694444	1419.282639	2217.049306	1784.611806	1915.276736	1595.796528	1850.018056	2214.043056	1988.150694	2160.719444	2405.94375	2480.890278	2559.78125	2441.41875	2218.382292	1535.745139	2524.470833	1960.313194	2453.833333	2126.128472	1945.184375	1630.596528	2359.739583	2471.393056	2653.216667	2155.639236	1576.495139	1817.764583	2168.124306	2077.698264	1985.352778	1970.319444	2144.091667	2270.904861	1695.795139	2195.075694	1633.305556	2088.897917	1688.035417	2198.120833	1975.645833	1688.035417	2947.878472	2578.343056	3902.344097	1868.145139	1835.257639	2743.174306	1932.752778	2384.718056	2480.890278	2533	2322.140278	1932.752778	1868.145139	2254.554861	2804.765972	1678.244444	2061.6625	2359.739583	2782.15	2415.577778	1776.2375	2389.670833	2097.757639	1707.802083	2504.19375	2254.554861	1843.481944	1901.695833	1978.222222	2186.825694	2122.360417	2359.739583	2700.159028	2342.884028	2559.78125	2030.25	2545.39375	1843.481944	1724.549306	1965.440278	3913.363194	1948.35625	1972.975	1471.786806	1690.608333	2201.846528	1943.005208	1855.973611	2405.94375	2524.470833	2590.265972	2217.049306	2448.910417	2728.732639	1837.2125	1801.439583	2338.838889	1733.814583	2162.570139	2489.048264	2384.718056	1723.075694	1991.53125	2838.140278	2055.4375
ATF3	1439.54375	1177.061111	1498.182639	1133.452778	1117.248611	1035.003472	1029.686458	1261.349306	1427.688194	1349.696528	1037.641667	1180.890972	996.7243056	1159.234028	1308.570139	1280.208333	1206.217361	1054.30625	1225.494444	1208.355556	1177.061111	1117.248611	1680.710417	1141.202778	1401.05	1392.964931	1469.442361	1101.094444	1092.952778	1194.794444	1354.598264	1025.048611	1303.411806	1374.327778	1396.319444	1157.802778	1287.48125	1264.529167	1371.474306	993.5361111	1193.81875	1207.711806	1148.775	1422.869444	1330.030556	1354.126389	1022.151389	1330.030556	1042.542361	1087.918056	1236.279167	1277.354167	1101.702083	1196.884028	1000.119444	1102.799653	1308.934722	1380.345139	1398.947222	1222.463194	1707.802083	1125.977083	974.4756944	1087.084028	1247.313889	1471.786806	1012.209722	1616.257292	1358.520833	1300.877778	1061.498611	1099.590972	1291.247222	1355.473264	1637.698611	992.3479167	1441.50625	1641.202083	970.8291667	1237.186111	1270.293056	1204.7125	1089.588542	1260.292361	977.8565972	1248.479514	1205.504167	1194.306597	1241.354167	1036.018056	1567.646528	1323.795833	1080.404167	1043.814583	1029.986111	1325.534028	1143.614931	1454.538889	1002.970833	937.4555556	1003.840972	1210.759028	1246.558333	1225.148264	1204.291319	1115.945139	1140.084722	1063.059028	1188.124653	1247.313889	1121.425694	990.1381944	1648.460417	1021.369792	1494.914583	1162.115278	974.8055556	1177.061111	1150.361111	1033.538889
