	temp41	temp66	temp80	temp67	temp44	temp72	temp77	temp65	temp68	temp51	temp50	temp59	temp70	temp49	temp73	temp45	temp79	temp75	temp76	temp43	temp71	temp52	temp62	temp64	temp61	temp60	temp53	temp54	temp48	temp46	temp56	temp55	temp47	temp74	temp69	temp63	temp78	temp58	temp57	temp42	temp95	temp86	temp117	temp88	temp96	temp100	temp81	temp92	temp112	temp109	temp120	temp114	temp82	temp102	temp93	temp119	temp89	temp107	temp91	temp87	temp103	temp105	temp98	temp104	temp106	temp111	temp113	temp116	temp83	temp94	temp84	temp115	temp118	temp85	temp97	temp90	temp110	temp101	temp108	temp99
A1BG	957.190625	1087.194792	1059.995833	946.6083333	1164.33125	1076.695833	901.1020833	616.6125	976.3322917	988.0645833	1117.051042	936.4947917	1012.56875	962.89375	865.2072917	934.1270833	904.7708333	937.9208333	1037.745833	1043.840625	880.6291667	1076.695833	1154.842708	1204.104167	1143.078125	1047.365625	1019.830208	807.2541667	817.80625	1008.31875	1040.778125	1171.14375	1040.525521	1117.436979	1353.41875	980.7229167	1017.115625	1117.822917	1270.979687	1014.817708	880.6291667	1045.78125	872.871875	906.5598958	1214.954167	909.203125	839.0833333	897.8244792	924.5822917	922.7567708	985.7239583	1050.682292	1101.996354	927.9677083	923.8291667	1146.810417	942.2677083	996.0760417	1218.715625	968.7505208	983.4	909.990625	1102.372917	901.4885417	1252.030729	1135.823958	1044.869271	1031.05625	1033.402604	1042.736458	1017.115625	1143.078125	1062.097917	864.478125	1192.479167	1281.031771	994.2755208	1754.640625	837.4598958	892.25625
AAK1	2161.422917	2418.395833	2593.919792	2186.60625	2262.364583	2609.439583	1971.361458	2372.05625	2306.648958	1952.234375	2036.686458	2074.320833	2036.686458	1966.040625	2887.954167	2120.44375	1995.525	2387.96875	2286.641667	2369.910417	1881.528125	2072.985417	1869.754167	2934.963542	2117.261458	4423.341667	2181.934375	2066.098958	2046.71875	2001.130208	1901.526042	2175.155208	1907.457292	2602.316667	2059.81875	2517.0125	1946.74375	4706.453125	3205.919792	2362.635417	2114.021875	2052.628125	1955.007292	1906.251562	1863.805208	1978.557292	1786.840625	2272.735417	1931.559375	2200.519792	2043.139583	2316.992708	2114.021875	2001.130208	1778.676042	2194.622917	1876.69375	2059.81875	2374.7625	1784.383333	1958.911979	1859.5375	2358.21875	1876.69375	2333.828125	2898.5625	2405.603125	2157.357292	2244.439583	2523.433333	3600.286458	2181.934375	3416.659375	2223.540625	2887.954167	2436.109375	2074.320833	2204.5375	1850.329167	2147.052083
AARS	1061.297917	1177.354167	1146.810417	1236.885417	1194.470833	989.6041667	1000.426563	1161.365625	1288.182292	1028.008333	1283.685417	1194.470833	1268.285417	1186.7375	1219.34375	1170.034896	1127.626042	1249.080208	1231.921875	927.5817708	1000.798958	1196.880208	1310.23125	1186.309375	1179.98125	1199.710417	1251.061458	1003.56875	1138.696875	1021.240625	1037.139583	1436.203125	1205.084375	1170.419792	1210.763542	1110.977083	1205.084375	1206.770833	1350.019792	1091.535417	1124.651042	1019.507292	956.1958333	1086.865625	1085.11875	1100.13125	1205.815625	1239.704167	1115.4375	1126.310937	1211.672917	1029.902083	1273.494792	1249.080208	955.8098958	1194.804687	976.8104167	1164.971875	1124.28125	1176.7	1096.89375	1095.482292	1187.165625	1104.115104	1200.298958	1170.419792	1196.016667	1128.344792	1099.120833	1265.646875	1253.659375	1201.6125	1305.383333	1062.097917	1208.740625	1198.672396	1034.016146	1165.710417	991.3364583	1004.44375
ABCF1	1335.935417	1576.784375	1028.290104	1111.884896	1037.745833	964.8916667	1208.740625	911.7291667	1362.476042	932.6395833	982.6177083	1120.503125	1199.710417	1433.382292	1108.83125	1053.0625	1034.329167	1154.441146	1501.072917	1095.850521	962.2229167	1084.080729	1084.441667	1070.444792	1147.155729	1168.642708	1381.716667	864.8427083	1176.001042	912.8510417	991.70625	1204.752083	1136.436458	1091.83125	1035.033333	1010.859375	1238.038542	1102.916667	1069.346875	984.0989583	1214.067708	908.7614583	952.434375	978.90625	1120.875	1033.102083	1074.813542	1184.326042	945.8385417	1140.063542	1069.346875	1009.833333	1105.208333	1445.594792	943.1994792	1005.599479	931.2270833	1033.402604	977.1734375	1079.565625	979.8276042	1035.353646	1110.263542	973.0458333	1043.3125	1091.239583	1075.763542	1015.189583	1077.235417	1056.353125	1172.494792	1114.285417	1159.808333	1055.935417	1097.557292	1113.991146	952.434375	1305.383333	913.2	963.2104167
ABCF3	1962.79375	1454.201042	1638.06875	1690.434896	1205.45	1753.194792	1589.706771	895.2958333	1615.63125	1408.6375	1545.48125	1866.940625	1738.678125	1346.81875	2036.686458	1433.845313	1782.334375	1523.560417	1575.166667	1520.399479	1516.455208	1714.73125	1647.360417	1282.3625	1704.65625	3268.55	1348.134375	1555.209375	3350.270833	1712.040625	1129.976042	1259.09375	1600.509896	1101.178125	1154.842708	1269.240625	1872.083333	1234.5625	1147.501042	1246.760417	1848.34375	1407.260938	1250.232292	1691.782292	1244.821354	1157.691667	1390.460938	1670.469792	1598.770833	2235.569792	1494.032292	1453.341667	1507.448958	1553.861458	1281.479167	1622.278125	1309.760937	1267.833854	1826.153125	1380.982292	1288.182292	1439.33125	1397.697917	1475.108333	1691.032292	1174.978125	1167.864583	2372.05625	2411.509375	1176.001042	1090.943229	1185.152083	1256.707292	1623.469792	1434.308333	1317.385417	1320.483333	1284.547396	1333.148958	1430.29375
ABI1	798.303125	797.7489583	817.34375	887.9791667	778.0260417	781.9760417	731.2114583	1511.194792	763.9989583	886.0786458	747.2583333	722.0645833	740.9489583	738.0479167	985.7239583	792.4239583	712.7166667	917.2770833	779.1197917	1037.745833	984.853125	823.746875	776.8125	803.746875	851.328125	796.08125	1020.8625	690.8	805.4765625	830.765625	751.1166667	844.4666667	787.1020833	752.29375	725.1229167	848.78125	818.6322917	762.9104167	760.2895833	742.4333333	718.7869792	722.7177083	819.6614583	802.6833333	742.4333333	771.9	637.3005208	759.6494792	790.9661458	740.9489583	970.8640625	849.971875	867.084375	1036.39375	892.25625	817.80625	962.2229167	759.009375	786.1572917	778.0260417	779.1197917	702.690625	581.7385417	742.4333333	835.0697917	784.984375	825.875	849.453125	804.984375	791.4989583	984.853125	831.6854167	763.9989583	702.690625	763.4546875	719.6052083	797.1947917	952.434375	831.6854167	943.54375
ABL2	2282.908333	1995.525	2062.210417	2204.5375	1815.029167	1638.06875	1812.895833	2282.908333	1859.5375	1484.992708	1759.84375	1923.191667	1940.678125	1901.526042	2135.859375	2462.621875	1960.219792	2067.247917	1465.222917	1791.256771	1378.689583	2316.992708	1630.225	2405.603125	2091.064583	1925.340625	1668.998958	1993.096875	2175.155208	1617.029167	1957.604167	1753.194792	1895.855208	1990.40625	2227.91875	2306.648958	2003.884375	2244.439583	2443.7125	1795.904167	1484.992708	1676.603646	1356.00625	1644.81875	2052.628125	1535.383333	2239.641667	2564.9875	1659.976042	2231.388542	1792.2	1703.066667	2064.95	1749.715625	1795.904167	1682.4875	1610.353125	1630.225	2105.175	1889.126563	1836.525	1599.954167	2019.688542	1754.640625	2272.735417	2157.357292	1558.859375	1914.729167	1962.79375	2333.828125	2040.202083	1610.353125	1701.730208	2059.81875	2443.7125	2809.375	1567.867708	1538.561458	1571.670833	1347.246875
ABT1	1628.666667	1410.290625	1341.645312	1590.617708	1607.8125	1610.353125	1522.026042	1252.030729	1465.876042	1296.009375	1460.003125	1719.108333	1757.573958	1609.383333	1385.760417	1385.405208	1802.146875	1553.0375	1174.3125	1452.39375	1252.888542	1449.711458	1429.191667	1318.117708	1532.772917	1691.032292	1284.976042	1772.467708	1785.721875	1544.3875	1663.00625	1338.402083	1509.323958	1586.530208	2161.422917	1550.578125	1689.8375	1588.243229	1581.213542	1414.595313	1409.4375	1506.222917	1388.080208	1490.519792	2127.011458	1738.678125	1800.85	1467.758333	1405.027083	1518.716667	1604.507292	1457.459896	1569.480729	1663.00625	1410.686979	1526.686979	1435.707813	1365.476042	1674.307292	1451.010417	1497.422917	1375.178125	1635.711458	1620.089063	1552.166667	1505.069792	1238.038542	1388.539583	1688.55	1638.06875	2143.128125	1410.290625	1461.116667	1861.819792	1553.0375	1714.73125	1344.564583	2071.65	1460.559896	1271.338542
ACAT2	987.2385417	1116.320833	1217.491146	997.2625	1357.786458	1259.41875	1239.411458	1211.960417	1112.217708	2551.177083	1150.436458	923.8291667	947.9239583	1017.78125	1002.833333	1120.875	1183.963542	1034.68125	798.303125	857.9739583	2839.166667	870.3166667	1108.085417	1033.703125	1030.58125	912.5020833	950.9291667	1607.8125	932.6395833	1704.65625	1431.396875	1020.8625	984.0989583	1420.995833	996.41875	1158.202083	1003.56875	1029.902083	959.5166667	1311.645833	1427.239583	1052.771875	2036.686458	1465.876042	1082.096875	1255.114583	1102.916667	1004.44375	1516.455208	941.8541667	1369.582292	793.7625	975.4260417	998.403125	1603.820313	1104.115104	1915.890104	1434.760417	1092.46875	932.6395833	1035.033333	1107.303125	1065.580208	894.4567708	959.5166667	900.715625	1543.123958	1085.494792	1181.622917	1001.955208	1160.210417	1398.45	1102.372917	900.715625	962.5583333	1035.033333	2231.388542	1035.033333	1353.786979	2819.285417
ACPP	471.3458333	611.9125	709.4260417	547.4125	618.5520833	728.14375	638.7135417	417.7354167	494.7541667	665.9854167	681.8364583	616.6125	467.6208333	529.4760417	600.4484375	524.5041667	597.1895833	489.8489583	729.4729167	590.1354167	643.790625	570.8854167	706.3083333	616.6125	520.0416667	570.8854167	499.290625	701.2166667	489.8489583	885.71875	698.1385417	584.9302083	520.0416667	690.8	799.96875	609.5260417	463.075	611.9125	664.9645833	688.7229167	621.6505208	635.8875	760.9177083	719.6052083	728.14375	616.6125	511.215625	579.509375	976.5713542	547.4125	611.9125	544.1635417	520.0416667	520.0416667	1138.696875	631.875	890.9953125	599.2052083	789.8833333	550.4322917	675.16875	624.9791667	708.028125	587.234375	597.1895833	584.9302083	550.4322917	631.875	611.9125	604.321875	660.34375	753.5229167	544.1635417	534.7739583	614.2916667	679.8802083	618.5520833	656.596875	646.7739583	816.88125
ACRBP	1142.380208	1192.104167	1225.858333	1001.955208	1277.561458	1426.834375	1121.883854	879.046875	1082.826042	1250.232292	1372.864583	1065.580208	1043.3125	1296.009375	1013.680208	1192.854167	1245.422396	1075.154167	1035.673958	1209.770833	1184.688542	1105.635417	1327.48125	1469.978125	1000.054167	1003.56875	984.4760417	1251.71875	1105.208333	1815.029167	1624.859375	1125.909375	1157.691667	1479.19375	1559.945833	1309.290625	1000.054167	1501.633854	1501.072917	1433.382292	1133.834375	1756.893229	1488.28125	1293.272917	1278.313542	1226.279167	1167.170833	1059.995833	1572.784375	1160.989062	1023.489062	1028.9625	1088.979167	1089.528125	1759.84375	1212.317708	1434.308333	1257.86875	1574.630208	1171.478646	1287.4	1279.8375	1343.350521	3330.555208	1415.4625	1318.117708	1403.836458	1482.724479	1339.301042	1241.465625	1217.911458	1491.05	1252.342708	1093.709375	1281.479167	1723.195833	1445.143229	1096.89375	1311.645833	1348.134375
ACSL6	1127.985417	979.8276042	1055.517708	1040.778125	937.2989583	1043.840625	999.3625	1822.510938	1097.557292	966.0328125	890.9953125	1043.024479	1101.619792	1028.9625	970.8640625	1091.535417	1151.835417	1278.313542	946.6083333	1060.807292	949.3729167	1017.115625	882.2635417	973.3864583	961.625	1060.401562	1147.839063	1208.740625	1090.646875	1036.39375	1123.584375	1003.201042	1638.06875	983.4	1082.826042	1069.035417	1120.13125	1156.147396	1086.536458	1088.434375	939.6473958	971.4932292	991.3364583	1015.561458	964.3479167	1017.78125	1202.659896	1142.010938	991.70625	1139.065104	958.0541667	1242.941667	1032.1125	1075.763542	980.1197917	949.7473958	1056.7125	1054.75625	951.7416667	1062.408854	1043.840625	1048.0625	952.0880208	1117.822917	1035.033333	1018.594792	1017.115625	1099.626042	1016.754167	1118.590625	1097.557292	945.8385417	1095.482292	1153.282292	1106.764583	975.8791667	975.1135417	918.6270833	999.3625	911.7291667
ACTA1	1021.61875	1014.817708	701.2166667	920.1208333	871.5458333	835.0697917	896.0213542	1069.035417	1031.05625	808.734375	836.8885417	924.5822917	1009.114583	918.6270833	835.965625	989.9395833	971.115625	915.31875	890.5364583	792.4239583	781.9760417	744.36875	833.384375	849.453125	920.4307292	879.046875	929.471875	895.6458333	951.3354167	690.8	813.3598958	947.6296875	1010.155729	779.1197917	717.96875	690.8	925.5020833	861.0901042	816.88125	734.2958333	803.746875	795.1041667	824.3244792	816.4052083	889.6729167	822.6541667	935.8385417	870.3166667	756.5864583	1040.525521	834.5989583	828.103125	838.03125	934.890625	779.653125	855.7552083	811.8302083	978.1552083	842.0020833	890.5364583	846.4270833	957.190625	1004.801562	824.9020833	805.96875	720.9927083	800.3572917	768.5942708	800.8796875	838.03125	779.1197917	699.7927083	766.5125	1062.097917	766.5125	842.7302083	715.3947917	739.5895833	867.9010417	673.7260417
ACTB	1246.760417	1293.641667	1207.150521	1151.492187	1322.09375	1210.763542	1120.503125	908.0197917	1307.814583	1363.967708	1250.232292	1059.111458	1151.148958	1321.639063	1181.622917	1338.402083	1182.253125	1373.877083	1132.084375	1172.494792	1466.882292	1041.417708	1107.303125	1110.263542	1163.422917	987.2385417	1352.022396	1289.785417	1169.146354	1488.28125	1382.703125	1312.401042	1326.177083	1247.19375	1321.184375	1281.479167	1070.444792	1318.853125	1185.615625	1363.967708	1048.666667	1259.74375	1497.422917	1525.09375	1272.441667	1515.916667	1180.984375	1140.542708	1279.8375	1242.117708	1109.897396	1134.623958	1172.154167	1372.864583	1570.169792	1191.035938	1471.286458	1398.854167	1075.763542	1226.834375	1558.859375	1068.290625	1346.81875	1193.671875	1258.20625	1223.801042	1359.60625	1330.285417	1261.296875	1300.594792	1344.564583	1404.267708	1337.586458	1221.339583	1189.585417	1399.664062	1358.597917	1112.217708	1362.783854	1440.916667
ACTL7B	1436.203125	1674.307292	1386.115625	1484.992708	1606.430208	1379.996875	1194.470833	1198.988542	1623.469792	1262.839583	1553.861458	1371.46875	1619.296875	1434.308333	1348.935417	1453.341667	1371.114583	1652.745833	1676.603646	1157.946875	1241.103125	1595.8875	1578.676042	1558.859375	1495.134375	1561.244792	1757.573958	1235.384896	1414.595313	1496.246875	1400.85	1787.959375	1644.81875	1379.693229	1495.134375	1436.695313	1617.029167	1528.620833	1461.116667	1474.109375	1308.836979	1362.783854	1362.476042	1431.396875	1528.620833	1429.742708	1414.595313	1603.820313	1422.560417	1434.308333	1503.629687	1487.063542	1582.513542	1541.472917	1433.382292	1574.09375	1502.194792	1581.213542	1379.039583	1521.079167	1687.115625	1287.01875	1458.85625	1338.851563	1483.316667	1509.908333	1550.578125	1456.998958	1307.098958	1622.278125	1384.4625	1603.133333	1646.18125	1342.898958	1495.134375	1500.135417	1347.246875	1338.402083	1277.561458	1222.045833
ACTL8	1090.646875	820.984375	974.8010417	1100.13125	844.4666667	1087.747917	1426.834375	791.4989583	1101.619792	962.5583333	1125.909375	1323.067708	1242.941667	974.046875	1215.675	1009.833333	890.1046875	858.4104167	1691.782292	1172.494792	931.959375	1181.622917	1199.710417	1411.083333	980.1197917	1206.770833	917.5671875	839.5328125	1089.253646	953.1416667	910.775	935.8385417	981.45	947.3354167	820.984375	1023.178125	1255.114583	909.203125	942.2677083	974.8010417	1232.694792	1001.355208	960.775	1004.801562	885.71875	916.4885417	1406.465625	1058.355208	975.4260417	917.8572917	970.8640625	1209.770833	1040.272917	975.4260417	1062.097917	994.9973958	1026.919271	848.78125	909.596875	1085.870833	1051.882292	1037.745833	895.6458333	1028.290104	964.8916667	1091.83125	867.084375	878.5609375	899.5229167	947.3354167	834.128125	865.2072917	1013.334375	1172.8125	1124.651042	859.628125	847.1125	743.903125	1149.744792	807.2541667
ACTR2	1591.380729	1962.79375	1398.45	1800.85	1619.296875	1362.476042	1452.39375	1432.277083	1790.313542	1268.285417	1634.430208	1532.772917	1763.1	1626.773438	1611.776042	1529.178125	1508.739583	1893.071875	2093.607292	1351.573958	1217.911458	1666.356771	1668.998958	1631.74375	1933.583333	1697.198958	1740.332292	1474.109375	1555.806771	1352.470833	1167.864583	1861.819792	1751.427083	1363.967708	1341.219792	1410.290625	1874.025	1411.083333	1489.160417	1381.716667	1546.560417	1401.335417	1270.620833	1328.386458	1490.519792	1399.258333	1474.109375	1665.025	1426.834375	1527.939583	1685.894792	1694.834896	1848.34375	1695.53125	1213.001563	1657.796875	1279.8375	1613.095833	1517.376042	1580.690625	1485.567708	1384.933854	1538.561458	1508.094271	1424.434375	1517.376042	1566.561458	1513.348958	1229.884375	1414.163542	1399.258333	1466.882292	1596.919792	1507.448958	1327.48125	1540.641146	1202.288542	1517.376042	1384.933854	1145.942708
ACVR1	1233.354167	1171.813542	1030.81875	1168.642708	1164.971875	1206.293229	1201.239063	1200.865625	1153.660937	1029.353125	1070.051563	1157.06875	1244.476042	1193.671875	1161.980208	1105.208333	1198.35625	1119.282292	1048.666667	1202.288542	1098.3375	1081.158854	1141.021875	1023.489062	1152.152083	1087.194792	1141.021875	1109.53125	1290.696875	1274.347917	1183.963542	1190.598958	1172.494792	1034.329167	1032.451042	1180.651562	1213.697917	1001.955208	1029.902083	1236.885417	1127.169271	1117.822917	1226.556771	1150.436458	1137.894792	1326.177083	1248.716667	1182.59375	1113.991146	1196.016667	1133.377604	1249.838021	1089.528125	1138.696875	1311.004167	1186.309375	1508.739583	1203.03125	1017.448438	1133.834375	1485.567708	1161.980208	1223.065625	1207.530208	1002.833333	1112.217708	1208.740625	1058.355208	963.5270833	1057.071875	1078.135417	977.5364583	1172.494792	1204.104167	1140.063542	1042.736458	1006.039583	1036.39375	1159.089583	1126.7125
ACVR1C	1324.60625	1276.234375	1148.177083	1248.716667	1091.239583	1120.875	1098.729167	1367.969792	1348.134375	1016.392708	1124.28125	1195.577604	1282.3625	1354.894792	928.6104167	1137.563542	1250.646875	1285.744792	1106.764583	1023.8	978.90625	1055.935417	1071.09375	1100.736458	1032.451042	1278.313542	1202.288542	1399.258333	1278.313542	1150.090625	1275.094792	1266.6625	1242.117708	1160.6125	1202.288542	1109.53125	1223.801042	1255.986458	1208.740625	1228.408333	1017.115625	1061.297917	1118.206771	1012.951563	1162.74375	1166.039583	1524.00625	1145.942708	1072.38125	1286.6375	1107.694271	1099.120833	1137.894792	1238.754167	970.6125	1096.21875	1128.344792	1282.3625	1068.290625	1144.8125	1211.960417	1174.978125	1241.465625	1209.770833	1108.83125	1154.039583	1194.470833	1217.491146	1145.942708	1298.727083	1458.85625	1181.622917	1274.347917	1226.834375	1070.444792	1235.766667	1082.826042	1027.296875	1068.290625	1018.889583
ACVR2A	795.5927083	762.9104167	2103.34375	773.28125	890.5364583	776.8125	793.7625	883.221875	699.7927083	801.4020833	769.26875	720.9927083	761.5458333	771.9	1952.234375	740.9489583	770.6052083	751.1166667	677.4052083	706.3083333	934.1270833	655.6515625	714.4677083	826.9052083	704.95625	654.70625	919.3385417	846.4270833	752.29375	914.1635417	1051.395833	827.7104167	1484.992708	1844.302083	854.3515625	702.690625	634.1458333	2462.621875	781.4114583	795.1041667	736.8166667	2523.433333	892.25625	1746.936458	805.96875	1185.9625	897.8244792	716.321875	931.959375	2387.96875	735.8760417	767.9197917	988.4255208	771.2526042	881.3947917	765.459375	1048.0625	898.6796875	3192.333333	738.81875	887.9791667	737.4322917	839.5328125	775.85625	699.7927083	886.4385417	1230.935417	821.9510417	798.303125	914.9239583	1782.334375	906.990625	1410.290625	3721.3875	1373.877083	2922.846875	2127.011458	871.190625	894.9458333	876.7864583
ADAM2	1550.578125	1371.822917	1488.28125	1649.8875	1571.670833	1623.469792	1736.44375	1182.934375	1587.690625	1381.716667	1587.110417	1689.8375	1730.396875	1804.115625	1646.770833	1806.540625	1592.14375	1488.720833	1341.219792	1927.010417	1261.296875	1844.302083	1619.296875	2449.313542	1710.283333	1566.561458	1504.041667	1513.348958	1593.414583	1446.496875	1667.129167	1648.734375	1630.225	1615.63125	1679.101042	1596.919792	1636.883333	1701.730208	1778.676042	1585.040625	1451.957292	1591.380729	1447.53125	1373.370833	1610.353125	1497.841146	1864.908854	1588.243229	1479.652083	1553.861458	1409.864063	1815.988021	1443.100521	1489.989583	1424.842188	1525.09375	1605.46875	1553.861458	1444.691667	1743.571875	1561.244792	1628.666667	1721.415625	1751.427083	1754.640625	1836.525	1712.040625	1509.908333	1653.429167	1734.777083	1627.428125	1523.114583	1974.135417	1634.430208	1978.557292	1590.617708	1306.363542	1398.854167	1626.11875	1214.067708
ADAM29	1079.565625	970.6125	907.3552083	902.7447917	1007.329167	936.896875	842.0020833	647.784375	870.7536458	870.3166667	994.6489583	918.9828125	983.4	1041.417708	990.6208333	975.4260417	955.8098958	877.1270833	813.7395833	992.0760417	845.49375	948.5541667	1025.84375	1093.990625	1104.480208	832.0682292	868.3010417	815.9291667	855.7552083	861.9135417	977.5364583	928.6104167	978.90625	1021.240625	1191.035938	894.9458333	927.1958333	995.3458333	1135.213542	902.4270833	870.3166667	982.2895833	873.5958333	869.915625	1125.020833	953.1416667	952.0880208	866.028125	860.1447917	990.9666667	937.9208333	846.4270833	938.2583333	880.6291667	796.6380208	1054.75625	893.5817708	949.3729167	1306.73125	918.6270833	940.6760417	935.3645833	1148.177083	957.190625	1024.878125	1048.666667	841.06875	904.3416667	1046.411458	934.890625	1108.83125	910.775	882.2635417	1137.232292	1033.703125	1103.75	795.1041667	1142.010938	933.7692708	813.7395833
ADCK1	997.0119792	997.6598958	945.4411458	998.7489583	967.3677083	831.6854167	1010.478125	1013.680208	1112.81875	908.0197917	888.7989583	935.3645833	1066.604688	994.6489583	955.4239583	917.5671875	955.8098958	1087.747917	839.9822917	860.6614583	935.8385417	873.2338542	937.9208333	1040.272917	993.9020833	917.8572917	908.3197917	1033.703125	1007.823958	958.5822917	1029.902083	1040.272917	1043.3125	939.953125	959.88125	833.384375	1086.536458	1009.833333	964.6197917	931.959375	991.70625	839.9822917	886.7713542	857.5375	967.6520833	930.8526042	1004.00625	998.0572917	835.0697917	1021.61875	975.4260417	909.203125	900.3182292	961.625	903.9989583	884.25	956.8447917	990.6208333	941.0583333	1000.798958	990.9666667	971.4932292	1071.6875	906.990625	997.2625	954.5552083	981.45	931.959375	946.6083333	1044.183854	893.9677083	905.2	1040.778125	1057.639583	929.471875	973.3864583	900.715625	839.0833333	954.5552083	849.453125
ADD1	1748.178125	1792.2	1505.646354	1724.964583	1583.845833	1431.396875	1545.48125	1898.146875	1821.38125	1446.045833	1443.664583	1657.041667	1741.938542	1812.895833	1408.159375	1570.169792	1792.2	1665.584375	1428.589583	1504.041667	1509.908333	1412.570833	1469.6125	1531.73125	1539.185417	1667.129167	1652.0625	1623.469792	1724.964583	1427.644792	1537.6375	1746.936458	3526.278125	1279.8375	1410.686979	1571.670833	1635.711458	1694.138542	1828.069792	1519.719792	1415.027083	1513.348958	1415.4625	1456.246875	1638.06875	1427.644792	1792.2	1652.0625	1364.8625	1753.194792	1392.498437	1694.834896	1555.209375	1799.190625	1317.042708	1613.095833	1354.155208	1784.383333	1298.727083	1713.81875	1507.448958	1886.745313	1765.467188	1764.659375	1641.821875	1563.857292	1684.215625	1528.620833	1543.123958	1712.040625	1623.469792	1403.405208	1712.040625	1736.44375	1769.309896	1595.8875	1505.069792	1392.011458	1462.147917	1422.560417
ADSL	1073.729167	1027.296875	1192.104167	1066.604688	1178.91875	1178.91875	1047.714063	1132.502604	1137.894792	1546.560417	1040.272917	1001.355208	1028.9625	1044.527083	1062.719792	1043.024479	1076.229688	1089.528125	1160.6125	1009.114583	1672.191667	1041.417708	1083.272917	1098.729167	1171.14375	1056.353125	1038.073437	931.2270833	974.046875	1367.154167	1178.91875	1156.805729	1045.78125	1187.921875	1000.054167	1103.75	1037.139583	1182.253125	1072.976042	1227.710417	1152.46875	1020.8625	1465.876042	1225.858333	1046.411458	1202.288542	994.9973958	1081.158854	1253.659375	1028.571875	1030.241667	869.5145833	1061.297917	1040.272917	1410.686979	1118.206771	1704.65625	1220.577083	1051.882292	976.8104167	1116.320833	1063.948437	1140.542708	1117.822917	1060.401562	992.4458333	1243.389583	1190.598958	1269.779167	1100.13125	1200.582292	1235.003125	1044.869271	983.0088542	1087.471354	1057.997396	1491.05	951.7416667	1129.976042	1732.186458
AFF4	3060.689583	1923.191667	3096.730208	3111.3125	1928.680208	1484.992708	3147.695833	2850.253125	2367.764583	1903.38125	1644.81875	3128.828125	2745.25	2863.465625	2593.919792	10639.76875	1518.716667	2153.648958	3687.9375	2839.166667	1733.525	5207.890625	2157.357292	1347.246875	4554.33125	2934.963542	1675.682292	2306.648958	2819.285417	2093.607292	2863.465625	2079.673958	1816.946875	2648.503125	12144.94375	2545.911458	2367.764583	2468.751042	3498.122917	2147.052083	3080.321875	2365.2	1689.8375	12144.94375	1521.079167	1572.227604	1435.2125	2531.16875	1852.820833	2476.594792	4978.934375	4793.95625	2827.989583	2679.3375	1766.275	2110.584375	2564.9875	1890.285417	1879.179167	1700.5125	1434.760417	1674.307292	2081.788542	1574.630208	8821.4125	2139.305208	3330.555208	6882.605208	2003.884375	2593.919792	2710.022917	1596.919792	2178.551042	2876.582292	2710.022917	2362.635417	1614.258333	1710.283333	1732.186458	1867.86875
AFP	1010.478125	1132.084375	1167.170833	1235.766667	1142.380208	1429.191667	1214.510937	969.9708333	1187.165625	1241.791667	1260.528125	1231.921875	1176.001042	1242.941667	1247.19375	1198.35625	1238.396354	1130.614583	1208.134375	1184.688542	1171.813542	1258.65	1331.239583	1417.420313	1088.979167	1171.14375	1166.36875	1227.710417	1164.33125	1601.065625	1481.19375	1275.094792	1123.932812	1229.884375	1273.177083	1291.409375	1157.691667	1159.448958	1235.766667	1327.84375	1198.988542	1262.097917	1495.134375	1394.044792	1126.7125	1356.509896	1543.755729	1325.763542	1606.430208	1126.310937	1171.14375	1205.45	1166.769792	1033.703125	1635.711458	1211.385417	1415.027083	1243.8375	1214.510937	1245.166667	1235.003125	1335.104167	1156.542708	1246.760417	1239.411458	1296.009375	1328.929167	1326.177083	1189.926042	1178.122917	1140.063542	1465.222917	1433.382292	1159.089583	1350.019792	1116.320833	1335.935417	1116.320833	1177.738542	1313.415625
AGR2	1493.248958	1554.535417	1524.00625	1584.443229	1664.465625	1408.159375	1508.094271	1155.752083	1585.785417	1403.051042	1518.046354	1516.455208	1698.829167	1562.636458	1658.552083	1864.908854	1445.594792	1522.026042	1410.290625	1639.509375	1383.548958	1738.678125	1537.6375	2200.519792	1657.041667	1521.079167	1381.716667	1300.594792	1328.929167	1290.696875	1296.99375	1441.545833	1506.222917	1588.795833	1700.5125	1356.00625	1543.123958	1614.258333	1627.428125	1342.898958	1405.027083	1399.258333	1316.7	1318.117708	1881.528125	1310.617708	1645.5	1506.222917	1338.402083	1558.859375	1621.579688	1451.520833	1558.859375	1420.995833	1354.894792	1649.8875	1342.484896	1489.575	1784.383333	1557.685417	1445.594792	1488.28125	1604.507292	1457.459896	1681.572917	1639.509375	1480.110417	1435.707813	1469.211458	1441.545833	1613.677083	1513.348958	1519.719792	1424.842188	1668.064062	1682.4875	1339.301042	1672.191667	1404.647396	1333.682292
