feature	control	acpa_neg	acpa_pos
glucose	1.0394731165811901	1.0533795207855945	0.9998258824377457
alpha-ketobutyrate	1.080792193742569	1.2171779704587569	1.068991415044826
adenosine	1.1335359095765853	1.1009514256981836	1.048583939159037
betaine	1.0525086736964326	0.9848714503631584	1.0777146140436444
cysteine	1.0472027029499955	0.9807621041275829	0.95989349999051
mannose	1.084106568175226	1.2445716728526164	1.0449115053932425
dimethylglycine	1.0329685126828005	1.0146614247914694	1.0857086958319075
alanine	1.0122864510859702	0.9938223206684444	1.0124816536817818
tyrosine	1.0127554856258003	1.0551454375604137	1.0523371614508708
pseudouridine	1.1295443814364654	1.0114563710987081	0.9648622561678548
pyruvate	0.8663563288020615	1.1773750402799876	1.0889127712426276
uracil	1.0607162475535747	1.1195227209183758	1.0233393911484632
cytidine	1.5761191667194325	1.123321249920851	0.9942399322484645
caffeine	1.3301908077436093	1.3008964072604217	1.6607975921585518
fructose	1.4278769031292466	1.5482252575288782	1.344060614494008
adenine	1.055542955862599	1.1051129596298228	1.097520291636383
caprate (10:0)	0.9459113189035625	1.2605146368259685	1.322228676970654
margarate (17:0)	1.273077866919439	1.4165988251848234	1.1043251994380026
arachidate (20:0)	0.9819233720091336	1.1759510921968186	1.033232542585175
maltose	1.1687717798861044	0.9891295527335826	0.9748344368955227
asparagine	1.039783327566133	1.008793094752032	1.029141818607175
N-stearoyl-sphinganine (d18:0/18:0)*	1.120663374479436	1.3058103673957446	1.0795942338694209
dihydroorotate	1.1092810046661237	1.3546848800399744	1.3408240304645582
caproate (6:0)	0.9902695022083812	0.9642371603082945	1.0708375147120783
caprylate (8:0)	1.0335242460154914	1.0765469128010423	1.2257407776318312
sucrose	1.8937093001245893	1.405860252342759	1.6199454109610327
trans-4-hydroxyproline	1.1374766431914427	1.2651165419825376	1.1141224071762337
allantoin	1.1240491204858112	1.064033588961496	1.0568906870631554
xanthine	1.6862029021690566	1.11558257023972	1.2583770094493645
5-oxoproline	1.02489718653147	1.069259949838401	1.0339456940310148
picolinate	1.2303924523614282	1.1489116327737523	1.1232323773102917
sarcosine	1.165577901155528	0.9570281734540735	0.989384012027626
pantothenate	1.5949800407875938	1.2137094570872	1.3804197846932609
pipecolate	1.5490105403768282	1.4208743643524058	1.0691623501382783
phosphoethanolamine	1.1006216947555463	1.1125538130081247	1.0186508501724196
glycerate	1.1281871502046648	1.014066363063273	1.0081139409926354
3-ureidopropionate	1.1783986112583142	1.1225382433895061	1.105258301457151
N-acetylleucine	1.0483431037161273	1.008307625971358	0.9805229083507446
N-acetylmethionine	1.0556184607499666	0.9772133941399304	1.0240606436656696
N-acetylvaline	1.129112747360044	1.003121534953086	0.9816289147924483
erucate (22:1n9)	1.249923616334233	1.5463598223150392	1.0502241498081064
bilirubin (Z,Z)	1.1665724583581782	1.0092172038226201	1.1790264021643244
thyroxine	0.9985774097491846	1.0443761615836789	0.9968882168321062
guanosine	1.1537160422032067	1.0843582287945501	1.0335930879787323
gamma-glutamyltyrosine	1.1008387823087988	1.0789901108637592	1.0957995782667653
methyl indole-3-acetate	1.3746494059280348	0.9891629434398388	0.8635963943817251
alpha-tocopherol	1.0735285086037487	1.005952044148881	0.9710754030174349
N-acetylalanine	1.1255747304461736	1.037060542855492	1.0066067296464982
vanillylmandelate (VMA)	1.1896988147987329	1.050394738140586	1.0164423238234337
4-acetamidobutanoate	1.2581801369107806	1.0508008647059959	1.034880050303389
3-aminoisobutyrate	1.499371221270152	1.1501036045100155	1.0317242639268271
citrate	1.0102476887728415	1.0404767330596068	0.9823450166045792
2-aminobutyrate	1.061060378178604	1.089541806102275	0.9777232200745702
urate	1.0939241776738406	1.013083152352121	1.0009506369048664
oleoyl ethanolamide	1.04757693390989	1.0830496717491684	0.977786601655337
gamma-glutamylglutamine	0.9481136159448744	0.982804235446786	1.0246428679908735
4-hydroxyphenylpyruvate	1.1565712097945546	1.2059382707840256	1.2233466909923594
butyrate/isobutyrate (4:0)	1.0014191903088108	1.1561409920815464	1.386818950600091
N-acetylneuraminate	1.1665169796261192	1.0923494196658234	0.9217117398227821
N-acetylglucosaminylasparagine	1.094834678085262	0.9954671833345129	0.9898492462311558
acetoacetate	1.3718368732580184	1.8364461939371608	1.4930727071212508
creatine	1.1898968440194828	1.1860156545386407	1.0426064567854096
cys-gly, oxidized	0.8683702831733364	1.2038025816888818	1.0503210876938482
dihomo-linoleate (20:2n6)	1.3413597259805192	1.3853111826227642	1.0309606409722227
gamma-glutamylhistidine	1.0977641067271298	0.952083679575291	1.001077173062804
2-hydroxystearate	1.0355268676034295	1.0329655510039037	0.9614899944300493
N1-methyladenosine	1.0842384941835541	0.9968063789620599	0.9824946278678328
glycerol	1.1806056591670455	1.1739978905692485	1.1165823040133027
choline	1.0211424023042097	1.0084912449750525	0.974364403896648
anthranilate	0.9929571678476137	1.0504508267164425	1.0615979650551064
gamma-glutamylleucine	1.0813141886501094	1.0769121142710076	1.005897284776734
3-methoxytyrosine	1.0838463881421851	1.0003948847815345	12.243974748281925
beta-hydroxyisovalerate	1.1115153133993976	1.106665936641598	0.9860320027928013
palmitoyl ethanolamide	0.9431415615937707	4.959357080978507	2.222442015258937
N-palmitoyl-sphingosine (d18:1/16:0)	0.95907756300897	1.114929885702078	0.9937498218692576
1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	1.17311169825781	1.3374303399696876	0.9861952089552374
1-palmitoyl-2-linoleoyl-GPI (16:0/18:2)	1.0896921529445422	1.2304245681894612	1.0218104020488015
1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)	0.9781555592905675	1.0167478655889404	0.9984261677636156
stearoyl sphingomyelin (d18:1/18:0)	1.013502545008711	0.9967261338480603	1.0146966743493686
1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	1.0042473509869216	1.0655226414367795	0.9627708986429603
N-stearoyl-sphingosine (d18:1/18:0)*	1.0038800649424948	1.209275529760957	0.992538909036911
glycochenodeoxycholate	1.3739463555510232	1.3270644004021592	1.4611190263891993
taurochenodeoxycholate	1.7676622371060882	1.3969767813143306	1.363194961329435
taurocholate	2.2742132961856094	1.2309850800748279	2.2124741211160286
2-hydroxyhippurate (salicylurate)	25.46183508464521	23.531367094683493	4.5843884979737926
azelate (C9-DC)	1.1835077107486078	1.3691986867042931	1.2256308651685863
eicosapentaenoate (EPA; 20:5n3)	1.5560633816225173	1.2413579103051577	1.224882881468217
ethylmalonate	1.0924346886938716	1.3669875980906605	1.1941515669459979
carnitine	1.0419456878928	0.9427378645633991	0.9775052125777588
3-phenylpropionate (hydrocinnamate)	1.2406924991838066	0.9798453721841331	1.2121182255958212
phenylacetate	1.0954959286582273	1.0394417812479069	1.0449577078010928
hippurate	1.4553822860668337	1.7977551910336695	1.3571341781680832
xanthurenate	1.211554037940244	1.0481696011067674	1.012537754825563
3-methyl-2-oxovalerate	0.9571551421956408	1.114117216557565	1.0297054608305436
methionine sulfoxide	1.1375316835811717	1.0914436010398116	1.0684118687660422
3-methylhistidine	2.1284055576228997	1.395784315412704	1.5715495352425437
5-hydroxylysine	1.0988953024814825	1.4749666184096337	1.368045217950049
4-guanidinobutanoate	1.2445035011688044	1.0713250838091053	1.208005602694178
glucuronate	1.3259320194394157	1.2771880925280783	1.2019557316265297
glycerol 3-phosphate	1.2185709950660668	0.999490684719043	1.0089535715757492
imidazole lactate	1.210879673492652	1.0673893946226594	1.0326291127282603
kynurenine	1.0544558137049667	1.0861404597837143	1.0038457318201854
glycerophosphorylcholine (GPC)	1.051117255163074	1.058981069558197	1.0096095441744206
N-acetylglutamate	1.1506512101738389	1.1052528581247527	1.137724504430283
ribitol	1.11618406831652	1.0577598555749292	1.030198308289712
theophylline	1.0003696819504064	0.9538070485464274	1.1724723917231166
quinate	2.0092947437261817	1.4955627731923067	2.434402640911111
theobromine	1.5786163085801763	1.0389185345445338	2.5286665489089417
gentisate	1.3197099976822122	1.468767023977777	1.2631938332900563
paraxanthine	1.1722825515541369	1.1154182980778846	1.433296341397267
indolelactate	1.129283153258884	1.0822291696824256	1.007168485028574
3-indoxyl sulfate	1.2219294707613602	1.1251750376765621	1.1063043159625257
gamma-glutamylphenylalanine	1.0480870422409736	1.0611211388207284	1.0965224935944238
4-methyl-2-oxopentanoate	1.0057532075106026	1.0804877434929785	1.005399815115109
1,5-anhydroglucitol (1,5-AG)	0.9632885150054025	0.9893177365912061	1.05484541510236
1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)	1.0426450915415961	1.0132163067835205	0.9524667963824187
sphingosine 1-phosphate	0.8909702694714975	1.0782035908242966	1.0696429744895086
1-stearoyl-2-oleoyl-GPS (18:0/18:1)	0.9634922367032561	1.151026800018798	1.1164674044821026
1-stearoyl-GPI (18:0)	1.1369691161766244	1.0911924460447093	0.9646257374383316
1,2-dipalmitoyl-GPC (16:0/16:0)	1.0037873364361305	1.0033279508055346	1.012436419846122
docosahexaenoate (DHA; 22:6n3)	1.4470571409375594	1.2263171642908832	1.1928644506763104
1-myristoyl-2-palmitoyl-GPC (14:0/16:0)	1.0208869015796462	1.2107331635247636	1.0147296282973666
alpha-hydroxyisocaproate	1.291327038664493	1.1486162141511438	1.0182274728366558
isovalerate (i5:0)	0.9674589106688946	1.0926030871713743	1.1001750337735747
4-acetylphenol sulfate	1.8452315700324493	1.0107039881241258	1.2150977285487263
1-methylguanidine	1.3254738206216834	0.9777567563680757	1.012531618668077
2-hydroxyoctanoate	1.075301365884247	1.2093806683426849	1.0975083816935733
3-hydroxyoctanoate	1.294140801245789	1.2964583595227723	1.1240780586584966
phenyllactate (PLA)	1.0460640310032892	1.162474444184934	1.1926633722999924
palmitoylcarnitine (C16)	0.9740276432908113	1.0307692821982706	0.9758226830481038
hexanoylcarnitine (C6)	1.12140283468625	1.0679614045921744	1.1312286447413542
N-acetylaspartate (NAA)	1.0715989228120524	0.9407718623630363	0.9079198357520368
dehydroepiandrosterone sulfate (DHEA-S)	1.5224124919124022	1.2303633914100542	1.5461543227737513
acetylcarnitine (C2)	1.1097130373270898	1.0890643359562464	0.9796224525034065
cysteine s-sulfate	1.1537342471254062	1.1003079344472149	1.0438602839277815
tartronate (hydroxymalonate)	1.0820327114291	0.920897126512131	0.9720348097413194
oxalate (ethanedioate)	1.0317228818457278	1.0160476365351205	1.0127870186613581
erythritol	2.811856265751034	1.071486053478159	1.094127624143735
adipate (C6-DC)	0.9226716151113542	1.0967139552819045	0.975840197013669
iminodiacetate (IDA)	1.0879797988318238	0.9531939145868927	1.0047089470236787
1-oleoylglycerol (18:1)	1.2522150094485702	1.190575483641118	0.9218964800281017
3-methyl-2-oxobutyrate	0.9469941134150752	1.0718715252261832	0.998211308369453
1,6-anhydroglucose	1.4034842970892627	1.1108998469805496	1.2296904302856433
2-oleoylglycerol (18:1)	1.007081051417263	0.9654795766343536	0.7520683946385213
homoarginine	1.1147311159504203	1.00590947872994	1.0509463187388117
homocitrulline	1.7515202874579094	1.2110483647696053	1.0406792695710612
2-linoleoylglycerol (18:2)	1.162403768296016	1.1632385829917566	0.9685850896130094
3-hydroxydecanoate	1.143022327945974	1.23549938315264	1.0588092943547651
citramalate	1.0090283028971443	1.0316846838952696	1.1862862440542064
EDTA	1.012539985487778	1.0077273882432556	1.0199639032243644
N-acetylglycine	1.362329329421327	1.3471077279561054	1.1603619299372907
ribonate	1.0595557273077754	1.0068153042014962	0.9684882255502967
threonate	0.970093971106107	1.0162724640894918	0.9979202987148753
beta-sitosterol	1.0493076475628893	0.8929008144710564	1.0768800022665956
indoleacetate	1.3296107168261584	0.9932932287793996	1.0382627600995393
1-linoleoylglycerol (18:2)	1.3279610678485665	1.1607142718869026	0.9928746502315724
2-palmitoylglycerol (16:0)	1.1795441163282372	1.159168776566292	1.115079969355262
1-methylhistidine	1.3492774101586096	1.0112569752100906	1.1660948320559352
butyrylcarnitine (C4)	1.114337923397604	1.3435348623933243	1.1113659849406512
isobutyrylcarnitine (C4)	1.4241817592360018	1.0967760531478237	0.9868789542022666
androsterone sulfate	1.3576920780848905	1.214951327648558	1.3024666090204682
2-pyrrolidinone	1.1814436998509148	0.9652079353018429	1.0537294373617099
indolepropionate	1.2294643680925954	1.510181953741891	1.274107946295799
N-(2-furoyl)glycine	4.722574323059124	2.1355440772271	4.132364720496479
trigonelline (N'-methylnicotinate)	1.372375079897828	1.1507474204535255	1.7908433464541622
dodecanedioate (C12-DC)	0.993227689572824	1.353406645789867	1.961976858479716
glutamate, gamma-methyl ester	1.0360549900652019	1.1772370217514636	1.095763973064273
N-acetyltyrosine	1.2839514083838506	1.0206071917761774	1.1218631758818502
1,3-dimethylurate	0.938215538288037	0.8864959123900641	1.0774881440722426
3-methylxanthine	1.4645092375536233	1.1838473923356803	2.6193992108116446
3-hydroxylaurate	1.1125659936106034	1.27013452119582	1.0711552523787706
pyridoxate	2.985791114661376	3.2033550122176533	2.4442265641671903
gamma-glutamylvaline	1.1020606990955526	1.0235933859858335	0.9693226003538681
O-acetylhomoserine	12.294289264511548	3.230787163961263	3.0421856570876313
3-hydroxysebacate	1.3880393211425839	1.5434248760009561	1.1143874372534959
propionylglycine	1.3578906280972847	1.2123635445647536	1.073131542922974
propionylcarnitine (C3)	1.1855893925858396	1.0230686057202143	0.9974916493175522
pro-hydroxy-pro	1.1592685827281912	1.4283851593751349	1.1565905841318318
3-hydroxy-2-ethylpropionate	1.1079623306147586	1.1865772242871142	0.976998550794407
3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)	2.98040775229245	1.570950715794939	3.015109238038339
docosapentaenoate (n3 DPA; 22:5n3)	1.7966614873637445	1.587930323489992	1.3339836743449378
docosadienoate (22:2n6)	1.1292140593825721	1.2683120436044235	0.9930129911094886
adrenate (22:4n6)	1.0813619593707446	1.1303097116774992	1.024498734777354
10-undecenoate (11:1n1)	1.1201065042225322	1.0790203440400497	1.0855925903085712
myristoleate (14:1n5)	1.0756164514723967	1.4993551206067786	1.1695020502150724
4-imidazoleacetate	1.0887805876685934	0.9826035645472062	0.9751871387283237
1-methyl-4-imidazoleacetate	1.3937292403488035	1.184836190026548	1.023319336631402
sebacate (C10-DC)	1.1451576526530975	1.560251977601991	1.919955670607057
delta-tocopherol	1.1051466260237426	1.2208421236804365	1.4141807430211555
stearidonate (18:4n3)	1.3000389643847874	1.217517812969915	1.1806704296480903
nervonate (24:1n9)*	1.0507599604495756	1.2179886084696	1.0228491509454
5-dodecenoate (12:1n7)	0.9816493121259604	1.2859971633650866	1.2032077956593201
octanoylcarnitine (C8)	1.1726140927673774	1.0466234271383004	1.2686877624988506
decanoylcarnitine (C10)	1.2029021946370029	1.047098275904206	1.233833052881205
N-acetylglutamine	1.287945861916511	1.0122152972888172	1.0542104949260134
N-acetyltryptophan	1.1036901958248937	1.1533533544582746	1.0201775646185882
N-acetylphenylalanine	1.1844876110326348	1.0384246052736845	1.0904834628689197
N-acetylasparagine	1.4099611564075951	1.0131940392483612	1.1009444602906524
gamma-glutamyl-epsilon-lysine	1.1289991052472748	1.0264544920292886	1.0699457218642623
1-palmitoyl-GPC (16:0)	0.986263811499278	1.0231057436505446	0.977903852931872
N-acetylarginine	1.3384847911751037	0.9413793703979374	1.1379687716803255
piperine	2.050539823964823	1.469854945949909	1.7790552107667374
campesterol	1.1048620330195742	1.033912105321935	1.11645132760205
myristoylcarnitine (C14)	1.0261685781797585	1.081313571282104	1.0638321801652535
1-stearoyl-GPC (18:0)	1.0216119830656447	0.9968714639359869	1.0058292327966225
1-oleoyl-GPC (18:1)	1.0421509813190601	1.0085300277042546	1.0169663504200037
N-acetylthreonine	1.2045646824527256	1.04108375333531	1.0009892464455588
N-acetylisoleucine	1.077478304492377	0.9979058281686178	1.0186352377990537
10-nonadecenoate (19:1n9)	1.2048128781945473	1.4155162417047367	1.0194734941720733
10-heptadecenoate (17:1n7)	1.1784513815648165	1.396308624479063	1.0363897586684345
epiandrosterone sulfate	1.3757449093375795	1.146106723155173	1.276143606662953
N-acetylhistidine	1.155666749115825	0.9886988969040956	1.0765859772440323
gamma-glutamylglycine	1.1249300467156695	0.9781609133089189	0.9539880256363437
gamma-glutamyltryptophan	1.0117282346693843	1.0414346961247918	1.0162506984658348
stachydrine	3.1660455810597523	2.071427864420889	2.9668659001218534
alpha-hydroxyisovalerate	1.2087132990946434	1.3483827539684383	1.0745471552817396
gamma-glutamylmethionine	1.0066693241884197	1.0689953543615571	1.0622898095989282
gamma-glutamylthreonine	1.1138646121783877	0.9813338975693234	1.0373316297031672
p-cresol sulfate	1.260001496149886	1.0890278267779	1.1350872814894504
erythronate*	1.2089224952554747	1.0597158712027879	1.0110544852819154
N-acetylproline	1.145748830504125	1.075996710265588	1.13745186448366
eicosenoate (20:1)	1.2507909400566886	1.450782949459477	1.004560123542804
linolenate [alpha or gamma; (18:3n3 or 6)]	1.2527526758728535	1.4169433667449312	1.2300757137066085
aconitate [cis or trans]	0.9880529392359192	1.0741569393097148	0.9856595737872922
heme	1.4448003356124495	1.0549051271812147	1.0922065354257173
stearoylcarnitine (C18)	1.068909378381464	1.030780317124326	1.09266495871697
laurylcarnitine (C12)	1.0346707124545473	1.0270908408062729	1.1496643536398414
isovalerylcarnitine (C5)	1.116242701982624	1.0724692764454355	1.0286369507801434
1-linoleoyl-GPC (18:2)	0.9574130781287072	0.9456489151940235	1.04378134211047
7-methylxanthine	1.4237356044319358	1.1467134842921687	2.1552978571798125
1,3,7-trimethylurate	1.0052985104240784	1.1088577210900363	1.013851228824
1,7-dimethylurate	1.2624464340703496	1.267020456318572	1.4895863209304214
1-methylurate	1.384064188449812	1.4929171943628574	1.8557111624914315
5-acetylamino-6-formylamino-3-methyluracil	1.4476907065158862	1.6400483981403733	1.6779144689338301
5-acetylamino-6-amino-3-methyluracil	1.1351547551309364	1.0727621839065251	1.2407729464124246
indolebutyrate	1.2498786256135654	1.1662543507362784	1.1720178491744757
1-methylxanthine	1.0483644914830568	1.292270833182388	1.3586382430438322
N1-methylinosine	1.135778472907823	1.0458624559069614	0.9648678321806512
N2,N2-dimethylguanosine	1.1900780681198977	1.0698357132476415	1.0080560479455227
N4-acetylcytidine	1.2131882674313517	1.0789306755094692	0.9842589509591405
N6-carbamoylthreonyladenosine	1.11980969296456	1.0212005931093706	0.9987083069981039
orotidine	4.19677835807497	1.1003656138953724	1.3456524521506648
phenylacetylglutamine	1.1223255414139761	1.0679773774802794	0.9892286674367063
4-hydroxyhippurate	1.3864762457783195	1.2554592995902063	1.0868164288300326
5,6-dihydrouridine	1.1581878122916827	1.017191269991092	0.9667410648445842
3-(3-amino-3-carboxypropyl)uridine*	1.1909077394565912	0.9951774197237215	1.0058314655566738
1-arachidonylglycerol (20:4)	1.0847650158427447	1.1187843300853224	0.8158148087447977
cysteine-glutathione disulfide	1.1177786509850682	1.0380902463840596	1.065829315837838
5-methyluridine (ribothymidine)	0.9607719050678565	0.8761217367568398	1.069688742870432
isovalerylglycine	1.4830378581322157	1.1574639734568415	1.1927514317351082
7-methylguanine	1.041164827163152	1.0247266805647146	1.0169999756579924
1-stearoyl-GPE (18:0)	1.040735326684334	1.0902939055007603	0.9749446284576456
3-methylcytidine	1.1416549670163458	0.9359796538401061	1.068516474979596
N1-methyl-2-pyridone-5-carboxamide	1.632720866177442	1.0892466920820187	1.1413509227929919
N1-methyl-4-pyridone-3-carboxamide	1.6478326557057856	1.092097740340663	1.0618022747226779
gamma-glutamylisoleucine*	1.1487772814180799	1.106853653306649	1.034241123599521
oleoylcarnitine (C18:1)	1.0268435573070491	1.1150376726172122	1.0809978552513528
gamma-glutamyl-2-aminobutyrate	1.326884098021353	1.0883545326680668	0.8365495843354894
2-methylbutyrylcarnitine (C5)	1.1979965971069821	1.0670389141760852	0.9637654963444043
phenol sulfate	2.2434588254618357	1.4092298401938401	1.3262909847032747
1-palmitoleoyl-GPC (16:1)*	1.0326353366394283	1.1259658946296083	1.0075740988080801
glutamine_degradant*	1.2097770959114666	1.056361794461884	1.3012957748233025
2-hydroxy-3-methylvalerate	1.1425108981720236	1.2895056106832232	1.0061263571010932
homostachydrine*	1.3844804594825386	1.0666418804766744	1.0811521893807794
1-arachidonoyl-GPC (20:4n6)*	1.0308113578636737	1.0514399962774905	0.9947369239209972
2-palmitoyl-GPC (16:0)*	1.0340061446025595	1.0986866793623484	0.9548300117730916
1-palmitoyl-GPE (16:0)	1.0702096917515398	1.0845073317110978	0.9752259518825421
1-oleoyl-GPE (18:1)	1.029532080962675	1.078969328087005	1.115583882715847
1-linoleoyl-GPE (18:2)*	0.973318755661921	1.0317563355587582	1.15132878969971
1-arachidonoyl-GPE (20:4n6)*	0.9882090248678793	1.058981368927356	1.019240069333201
N-acetylcitrulline	1.4056546586415628	1.14332788991194	1.176137311857865
2-hydroxypalmitate	1.0285417629050562	1.078917080717951	0.9730393256489936
gulonate*	1.3379982578492957	1.0573115188952822	0.9129287458530035
glutarylcarnitine (C5-DC)	1.2717341548144592	1.032704289057484	0.971678859821686
beta-hydroxyisovaleroylcarnitine	1.137086052750913	1.000529231393428	0.9979142067783083
tiglylcarnitine (C5:1-DC)	1.193288820997735	1.0003470821531095	0.9481230716830166
hydroquinone sulfate	1.954019236496296	1.1779464318951718	1.308666893124372
catechol sulfate	1.4858703794094916	1.0611587321828206	1.2333658794930262
cholesterol sulfate	1.0351912565392427	1.081778264317581	1.0396108052620383
