Rank(ACPA–)	Rho	RA_phenotype
1	0.5202934991924734	2
1	-0.061180982174246744	1
2	0.4798073962875215	2
2	-0.3203778313855717	1
3	0.45721050164289734	2
3	0.3810105968736693	1
4	0.4435582111284368	2
4	0.21610701768000062	1
5	0.4147471704565409	2
5	-0.09835007349516009	1
6	0.4075914871524099	2
6	-0.0480237817066668	1
7	0.3994001128437336	2
7	-0.062277415546545076	1
8	0.39384504291026345	2
8	0.18595509994179654	1
9	0.38998474007514017	2
9	-0.08223250292237466	1
10	0.38808032919360597	2
10	0.05471202527768661	1
11	0.3872411031839798	2
11	0.1889029964369975	1
12	0.38339397913712475	2
12	-0.03004227440097421	1
13	0.3791570613912577	2
13	0.04111625146118733	1
14	0.373239451627304	2
14	-0.07786381119552062	1
15	0.3731179648527914	2
15	-0.09562992022886474	1
16	0.3720013780871267	2
16	0.17093396274130945	1
17	0.36776446034125965	2
17	-0.043966978229162984	1
18	0.35841297594597904	2
18	0.09124322664038471	1
19	0.34629741042886664	2
19	0.12006602332826832	1
20	0.34527791482829506	2
20	-0.07916248947993934	1
21	0.3401470878542356	2
21	0.2703804696087679	1
22	0.33801188239250435	2
22	0.07093923918770188	1
23	0.33358665719126546	2
23	0.2941730737876416	1
24	0.3333983497358936	2
24	0.2618282893048409	1
25	0.3319860438206046	2
25	0.08410104099797426	1
26	0.33142112145448893	2
26	-0.21018627746958962	1
27	0.3311386602714312	2
27	-0.11446764406794553	1
28	0.3302912767222578	2
28	-0.19768693702538867	1
29	0.32925558571771246	2
29	-0.361494082846759	1
30	0.31965190549374717	2
30	-0.16249142577461234	1
31	0.31729806230159885	2
31	0.21128271084188796	1
32	0.3110839162743272	2
32	0.399540320865511	1
33	0.3064703836177164	2
33	-0.36807268308054897	1
34	0.3049269851805135	2
34	0.022062465010945092	1
35	0.3038340792425102	2
35	-0.2544821857104421	1
36	0.30317500314870865	2
36	-0.23957069184718485	1
37	0.2999737764073869	2
37	-0.11786658752207035	1
38	0.2986556242197838	2
38	-0.3469115189951912	1
39	0.2985592151099654	2
39	-0.16672181595491506	1
40	0.29470116765697457	2
40	-0.0756539026885847	1
41	0.29295553413082087	2
41	0.1964808603158605	1
42	0.2911233260049091	2
42	-0.22750992475190324	1
43	0.28980517381730597	2
43	-0.003618230128584485	1
44	0.28609952119055754	2
44	0.03048084774989354	1
45	0.277672367283513	2
45	0.21698416437783927	1
46	0.27210427301235035	2
46	-0.06633421902404889	1
47	0.2717276581016066	2
47	-0.010087187025144625	1
48	0.2704095059140035	2
48	-0.37892737346630245	1
49	0.2704095059140035	2
49	0.2243302679722381	1
50	0.2700328910032598	2
50	0.10646368045016773	1
61	-0.28782794553590135	2
61	-0.361494082846759	1
62	-0.2908408648218513	2
62	-0.6240898755122087	1
63	-0.29546825653972997	2
63	-0.06611493234958922	1
64	-0.29940885404127127	2
64	-0.11731837083592118	1
65	-0.3004442688457406	2
65	0.1517463787260887	1
66	-0.30148023605036184	2
66	-0.3038216874638669	1
67	-0.3015743897780478	2
67	-0.06732100905911739	1
68	-0.3035144142176637	2
68	-0.4266455678267507	1
69	-0.3057171537962289	2
69	-0.09177147326137013	1
70	-0.3108597832244827	2
70	-0.2507543122446278	1
71	-0.3163565250247395	2
71	-0.6721136572188756	1
72	-0.31786298466771445	2
72	-0.3504201057865459	1
73	-0.3206875964982924	2
73	-0.07971070616608851	1
74	-0.32548943661027513	2
74	-0.13146236133856964	1
75	-0.3278641152899751	2
75	-0.16662100441101813	1
76	-0.3294593466005466	2
76	-0.10492867372895008	1
77	-0.3308701973101313	2
77	-0.5060051054311719	1
78	-0.3319860438206046	2
78	-0.508525798071965	1
79	-0.3398372884111538	2
79	-0.09738547790278887	1
80	-0.3413072628615121	2
80	-0.13168164801302928	1
81	-0.341495570316884	2
81	-0.1251030477792393	1
82	-0.3437552597813464	2
82	0.0077846769433181345	1
83	-0.34770971634415565	2
83	-0.587907574226364	1
84	-0.348557099893329	2
84	-0.46697097326185827	1
85	-0.34931933928780895	2
85	-0.1559981964203186	1
86	-0.3496077274518383	2
86	-0.3465628760096352	1
87	-0.349969405808618	2
87	-0.08563144637649948	1
88	-0.35072263563010553	2
88	-0.22323383459993976	1
89	-0.3548653996482866	2
89	-0.2227526268414403	1
90	-0.3688001513458049	2
90	-0.26018363924639343	1
91	-0.3699947848869079	2
91	-0.1597185501889586	1
92	-0.37275460790861414	2
92	-0.2316763715666369	1
93	-0.3795234234768738	2
93	-0.4209524869747607	1
94	-0.4010007262143945	2
94	-0.5664174801293167	1
95	-0.404484414138774	2
95	-0.22016382115750444	1
96	-0.4122050198090207	2
96	-0.1047093870544904	1
97	-0.4252923879573655	2
97	-0.160737132378935	1
98	-0.4368732964627354	2
98	-0.13551916481607346	1
99	-0.4380972949226526	2
99	-0.2207120378436536	1
100	-0.45843450010281445	2
100	-0.20294981721242067	1
101	-0.4607883432949628	2
101	-0.09626685008779327	1
102	-0.47029786979124216	2
102	-0.48769356399829666	1
103	-0.47990155001520746	2
103	-0.12992735461735197	1
104	-0.4804664723813231	2
104	-0.23781639845150754	1
105	-0.499107684113233	2
105	-0.18530737847011278	1
106	-0.5013685999276006	2
106	-0.29505022048548024	1
107	-0.5145501218036312	2
107	-0.29000662697290797	1
108	-0.5217058051077623	2
108	-0.26314400935159893	1
109	-0.5242479557552826	2
109	-0.5953633211579925	1
110	-0.5246245706660263	2
110	-0.2868269701932428	1
