Rank(ACPA–)	Rho	RA_phenotype
1	-0.5319506980865225	2
1	-0.1051890817694377	1
2	-0.5019236381665676	2
2	-0.022463482490111413	1
3	-0.4542468344735931	2
3	-0.035580173364670314	1
4	-0.44768698405172813	2
4	-0.29398518571244275	1
5	-0.42705595946143865	2
5	-0.2562634989405302	1
6	-0.421413172369799	2
6	-0.016421132301205708	1
7	-0.416185357599219	2
7	-0.195169127157809	1
8	-0.3911044538938593	2
8	-0.39429484531237935	1
9	-0.3863188667660794	2
9	-0.018673173302513918	1
10	-0.38406682576477114	2
10	-0.35685466366563035	1
11	-0.38153327963829947	2
11	-0.07591254875243096	1
12	-0.3784367232615007	2
12	-0.08606288165543076	1
13	-0.3783351017893287	2
13	-0.27153194560223815	1
14	-0.37130526009069137	2
14	-0.16055175638493122	1
15	-0.36961622933971017	2
15	-0.10744112277074591	1
16	-0.368959384047662	2
16	-0.0371604195464954	1
17	-0.36858404388077726	2
17	-0.28281881574762285	1
18	-0.36379845675299727	2
18	-0.19527072182176616	1
19	-0.36098340550136204	2
19	-0.32438773923010356	1
20	-0.3607188200422432	2
20	-0.0700140782060538	1
21	-0.3600450550841503	2
21	0.08191799142258618	1
22	-0.3598573850007079	2
22	0.08041663075504739	1
23	-0.35534955758197756	2
23	0.09477339213838724	1
24	-0.3521629115795715	2
24	-0.20981515328854833	1
25	-0.3502928847431561	2
25	-0.1659782229781982	1
26	-0.34959607016083644	2
26	-0.11054759597849682	1
27	-0.3457821287425316	2
27	-0.319789822185766	1
28	-0.3455944586590892	2
28	0.010603359714492827	1
29	-0.344374603116714	2
29	-0.2989584429236651	1
30	-0.34296707749089633	2
30	-0.19611523719725676	1
31	-0.34296707749089633	2
31	-0.13455944982816562	1
32	-0.34270164692879085	2
32	-0.3812517745131359	1
33	-0.3404335313644246	2
33	-0.1858282504664699	1
34	-0.33615110111048435	2
34	-0.1251759456560481	1
35	-0.33486626144664877	2
35	-0.10697194756214003	1
36	-0.33292672802673057	2
36	-0.2627381168192913	1
37	-0.32966805369902	2
37	0.04271498385468336	1
38	-0.32807370667195357	2
38	-0.33463145480505707	1
39	-0.32740581767101623	2
39	-0.13371493445267504	1
40	-0.3264521101479695	2
40	-0.2436896033498927	1
41	-0.32369779588831044	2
41	-0.28178042052449387	1
42	-0.32260487343740124	2
42	0.03321760476929612	1
43	-0.3193206469771601	2
43	-0.27840856878672765	1
44	-0.3183822965599484	2
44	-0.21531168235322262	1
45	-0.3163179256420825	2
45	-0.2276438112155717	1
46	-0.3160512450318093	2
46	-0.3334283378529331	1
47	-0.31228301884807197	2
47	-0.20221451490913314	1
48	-0.31228301884807197	2
48	0.2234212343381188	1
49	-0.31154695175344627	2
49	-0.14445386798209695	1
50	-0.30646524626135907	2
50	-0.1354039652036562	1
