Rank(ACPA–)	Rho	pvalue	RA_phenotype	feature_name
19	0.44064935592264004	0.004430585532665775	2	GFRAL_6920-1
19	-0.04860655161156889	0.7658231614088544	1	GFRAL_6920-1
20	0.4380219747544471	0.0047010486975090126	2	AGR3_17342-13
20	0.12461293540572103	0.4436027918224559	1	AGR3_17342-13
21	0.424060444269224	0.006392089482672301	2	EDA2R_3083-71
21	0.47630667177668673	0.0018908683202424857	1	EDA2R_3083-71
22	0.42207001766184726	0.006671516684206289	2	AGRN_15483-377
22	0.4413062012146883	0.004365122670522187	1	AGRN_15483-377
23	0.4189734612850485	0.007127167756982605	2	PGF_3078-1
23	0.061986768011310416	0.7039654841006753	1	PGF_3078-1
24	0.4185981211181638	0.007184178366554433	2	CDH6_3591-51
24	0.29501737117137566	0.06459373319797719	1	CDH6_3591-51
25	0.4185042860764426	0.007198492232562583	2	TREM2_5635-66
25	0.1274279866573563	0.4332914595212072	1	TREM2_5635-66
26	0.41794127582611557	0.0072848922594590275	2	DLK1_6373-54
26	0.09345970155429076	0.5662348288536783	1	DLK1_6373-54
27	0.4163851424690658	0.007528357219404353	2	NLGN4Y_21710-16
27	0.17899873809328276	0.26909720464842063	1	NLGN4Y_21710-16
28	0.41550156474136496	0.007669688665575617	2	AGR3_5668-49
28	0.08004129058816269	0.6234532178879951	1	AGR3_5668-49
29	0.4114666579473544	0.008344462486866037	2	MMP19_6425-87
29	-0.01201088534031046	0.9413626665759954	1	MMP19_6425-87
30	0.4085577716539979	0.008861982021728184	2	GAGE2B_25413-80
30	0.3709299199238066	0.018456625972991948	1	GAGE2B_25413-80
31	0.4082762665288344	0.00891349379478437	2	TREM2_11851-21
31	0.12301773969646104	0.44950506079992025	1	TREM2_11851-21
32	0.4078070913202286	0.008999917038686854	2	GFRA1_3314-74
32	0.23702731538768926	0.1408496366552314	1	GFRA1_3314-74
33	0.40724408106990156	0.009104571774872672	2	LEAP2_5708-1
33	0.23515061455326572	0.14411579861358742	1	LEAP2_5708-1
34	0.40611806056924743	0.009317011739887533	2	CCL25_14068-29
34	0.18523037235760037	0.2525044652369614	1	CCL25_14068-29
35	0.40152014352490983	0.010229094710743238	2	RARRES2_3079-62
35	0.43586376879486005	0.004933830782102276	1	RARRES2_3079-62
36	0.4005817931076981	0.01042431827720507	2	VTN_8280-238
36	0.4413062012146883	0.004365122670522187	1	VTN_8280-238
37	0.3944825153958217	0.01177244446324132	2	ERAP2_8960-3
37	-0.10303087580985067	0.5269631233350796	1	ERAP2_8960-3
38	0.3942010102706581	0.01183808999346246	2	GPD1_13697-51
38	0.3882894026422241	0.013290362856077884	1	GPD1_13697-51
39	0.3939195051454946	0.011904046756305537	2	VWF_3050-7
39	-0.03171624410175731	0.8459573142642997	1	VWF_3050-7
40	0.3917612991859076	0.01242018081593758	2	APOE_5312-49
40	-0.13183823361825153	0.41740787769338483	1	APOE_5312-49
41	0.39063527868525344	0.012696935186468784	2	PALMD_22059-56
41	0.12892934732489508	0.4278469830062659	1	PALMD_22059-56
42	0.38793225859902014	0.013382739727992699	2	CER1_6230-56
42	0.07267864883525425	0.6558323605125949	1	CER1_6230-56
43	0.3868818770164065	0.013657587510663594	2	COL6A2_16753-46
43	0.06033593182671582	0.7115056399615933	1	COL6A2_16753-46
44	0.3865246669495317	0.013752140344332624	2	FCAR_4987-17
44	0.3020222482585743	0.05821390534364576	1	FCAR_4987-17
45	0.3844421659316559	0.014314488778425108	2	CGB3_21391-17
45	-0.09937130918272483	0.5418198790932534	1	CGB3_21391-17
46	0.38406682576477114	0.01441788627368852	2	CHCHD7_20387-277
46	-0.07047342191772234	0.6656560283273654	1	CHCHD7_20387-277
47	0.3835038155144442	0.014574167256337412	2	ANGPT2_13660-76
47	-0.026836821932256186	0.8694333689041618	1	ANGPT2_13660-76
48	0.3830346403058382	0.01470549390870804	2	CHST15_14097-86
48	-0.11945200811105637	0.46285160680942283	1	CHST15_14097-86
49	0.38115793947141474	0.015240855040778335	2	KIR2DL4_5095-21
49	0.15520315900682424	0.33893273786270395	1	KIR2DL4_5095-21
50	0.3808764343462513	0.015322562125004543	2	GLTPD2_7948-129
50	0.3046028329493032	0.0559943652382356	1	GLTPD2_7948-129
61	-0.3993619375653228	0.010682857425351609	2	ARMC8_25247-12
61	0.2813174550800841	0.0786630526375914	1	ARMC8_25247-12
62	-0.3995496076487652	0.010642729627365427	2	IGFL3_6961-14
62	0.16505583838754764	0.3087706874491572	1	IGFL3_6961-14
63	-0.39983111277392863	0.010582779124395765	2	SHISA2_10449-31
63	0.25767102456634783	0.10844625452973455	1	SHISA2_10449-31
64	-0.4003002879825346	0.010483502059006052	2	CP_17453-34
64	-0.09167683576158843	0.5736961885175205	1	CP_17453-34
65	-0.4012386383997463	0.010287331130790488	2	HSPA1L_12041-33
65	-0.02439711084750562	0.8812142553973663	1	HSPA1L_12041-33
66	-0.4012386383997463	0.010287331130790488	2	GC_15589-1
66	-0.18945294923505326	0.2416586537737073	1	GC_15589-1
67	-0.402102014537204	0.01010961214816482	2	TMCC3_11294-7
67	0.30440087534349325	0.05616559035273186	1	TMCC3_11294-7
68	-0.4033968443593333	0.009848001695182462	2	PLAC8L1_22532-59
68	-0.0867974135920873	0.5943419829511037	1	PLAC8L1_22532-59
69	-0.40611806056924743	0.009317011739887533	2	PCYT1A_23349-5
69	-0.20287136020118135	0.20930128739056011	1	PCYT1A_23349-5
70	-0.40705641098645917	0.00913968755028816	2	OBP2B_5680-54
70	0.05254762336385826	0.7474341886670353	1	OBP2B_5680-54
71	-0.4097776271963733	0.008641702276562096	2	C12orf76_23228-2
71	-0.04841888152812654	0.7667020836240785	1	C12orf76_23228-2
72	-0.4099652972798156	0.008608233436452863	2	ZNF276_14692-3
72	0.1437552839168408	0.3761744257092774	1	ZNF276_14692-3
73	-0.4100591323215368	0.00859154075156433	2	PTGES3_17154-2
73	0.2487566956028362	0.1216629550421312	1	PTGES3_17154-2
74	-0.41109131778046976	0.008409746087994685	2	APOA5_11318-20
74	-0.2050295661607684	0.20439281671822065	1	APOA5_11318-20
75	-0.41336274773311166	0.008021280290634791	2	TEN1_20443-37
75	0.1163139899693966	0.4747704151496287	1	TEN1_20443-37
76	-0.41465704936587444	0.007806898661122964	2	C1QTNF9_6019-12
76	0.3309561921505859	0.03698176744188624	1	C1QTNF9_6019-12
77	-0.4151262245744803	0.007730412682258051	2	AURKB_3346-72
77	0.34662664411802213	0.028439028424258217	1	AURKB_3346-72
78	-0.4151262245744803	0.007730412682258051	2	HEPACAM2_9116-28
78	-0.19485760401085275	0.22824207244434577	1	HEPACAM2_9116-28
79	-0.41625224507513436	0.007549470388575969	2	DDX46_14216-35
79	0.21666511133419417	0.17931308357128575	1	DDX46_14216-35
80	-0.4211316672446355	0.006806861086891545	2	VLDLR_18938-3
80	0.24284508797440207	0.13107172967799371	1	VLDLR_18938-3
81	-0.4241542837125233	0.006379169049053821	2	RFC4_23422-47
81	0.00872665888006932	0.9573789073349094	1	RFC4_23422-47
82	-0.42469739883004015	0.006304831410832319	2	IGFBP1_2771-35
82	-0.2894811037098263	0.07001772322784351	1	IGFBP1_2771-35
83	-0.4278140220011933	0.005892549930954799	2	EID3_8079-39
83	-0.17325199513187042	0.2850216455703536	1	EID3_8079-39
84	-0.4285647375475871	0.005796800174563964	2	DLK1_8380-244
84	0.04447780977583718	0.7852244423306421	1	DLK1_8380-244
85	-0.4295768209995413	0.00566984659362738	2	FABP9_18194-18
85	0.05226611823869473	0.7487432549876138	1	FABP9_18194-18
86	-0.4317350269591283	0.005407138739966287	2	CXCL17_9495-10
86	0.04522849010960657	0.7816870196295399	1	CXCL17_9495-10
87	-0.4325795423346189	0.005307248192980513	2	HSCB_19316-2
87	0.17265647676696286	0.2867061072376971	1	HSCB_19316-2
88	-0.43323638762666716	0.005230664969257505	2	PTP4A1_17812-2
88	-0.13203209672201774	0.41671732468907563	1	PTP4A1_17812-2
89	-0.4372712944206777	0.0047809105427952985	2	ARF5_18409-61
89	-0.05630102503270528	0.7300480757315806	1	ARF5_18409-61
90	-0.43820964483788943	0.004681265232750152	2	IGFBP1_13741-36
90	-0.30655908130308024	0.05435730908465391	1	IGFBP1_13741-36
91	-0.4388664901299377	0.004612591492561403	2	RAB3A_17516-7
91	-0.11297739023229526	0.4876187285902721	1	RAB3A_17516-7
92	-0.4479425825888783	0.0037494902315043793	2	POLR1C_12939-1
92	0.09618091776420486	0.554933427311421	1	POLR1C_12939-1
93	-0.4487191695106611	0.00368265504214718	2	HNRNPR_13512-28
93	0.09467955709666605	0.5611555882786805	1	HNRNPR_13512-28
94	-0.4526602412629505	0.0033592494856922476	2	SULT2B1_17209-27
94	0.2705264252821489	0.09134414482287996	1	SULT2B1_17209-27
95	-0.4537862617636046	0.0032715307928908666	2	SHBG_7909-37
95	-0.4771511871521773	0.00185104998447771	1	SHBG_7909-37
96	-0.4545113436198245	0.0032161114312974012	2	UQCRB_12957-62
96	0.06442077782492195	0.6928991564637743	1	UQCRB_12957-62
97	-0.45463077713909517	0.003207062079544604	2	FSTL5_7099-33
97	-0.18222765102252278	0.26041217849649617	1	FSTL5_7099-33
98	-0.4560383027649128	0.0031020807066879006	2	SHBG_4929-55
98	-0.45939099467138444	0.0028640407425628623	1	SHBG_4929-55
99	-0.4621375804767892	0.0026811139564053552	2	ELL_11459-81
99	0.09205649387654542	0.5721035630571392	1	ELL_11459-81
100	-0.4657251570940825	0.0024576512177944348	2	CCNB2_18208-3
100	0.2589847151504443	0.1065945411808841	1	CCNB2_18208-3
101	-0.48277804060581875	0.0016041036556729252	2	CD80_2603-61
101	0.24716149989357616	0.1241503443754193	1	CD80_2603-61
102	-0.4916248434446702	0.0012744178364112115	2	CPT1B_11709-29
102	-0.02655531680709266	0.8707913321746488	1	CPT1B_11709-29
103	-0.4999531022904229	0.0010204253576243478	2	TNR_11302-237
103	0.28741673279196045	0.07212969558082054	1	TNR_11302-237
104	-0.50051611254075	0.0010050030061625106	2	TOM1L2_19356-20
104	0.16317913755312416	0.31438022223252815	1	TOM1L2_19356-20
105	-0.5013606279162406	0.0009822574937116734	2	SEL1L2_9082-25
105	0.06817435555689118	0.6759566786607714	1	SEL1L2_9082-25
106	-0.5057708748771358	0.0008707428620698332	2	PCK1_18182-24
106	0.2842263413734405	0.07549177205158725	1	PCK1_18182-24
107	-0.5177122086818564	0.0006231658840845113	2	SCP2D1_14175-78
107	-0.1133111277838212	0.4863255461204834	1	SCP2D1_14175-78
108	-0.5251008934716979	0.0005035112240476625	2	CASP10_23156-146
108	0.15238810775518896	0.34787268844165475	1	CASP10_23156-146
109	-0.5296988105160356	0.0004398601541741484	2	SNIP1_21645-6
109	-0.07056395137432395	0.6652516448725205	1	SNIP1_21645-6
110	-0.6104907814379676	2.8762243227557104e-05	2	ECRG4_6362-6
110	0.13953270703938792	0.3905001169367204	1	ECRG4_6362-6
