Rank(ACPA–)	Rho	pvalue	RA_phenotype	feature_name
76	-0.14901344813070014	0.37191342359424917	1	MED17
77	-0.3635616494156202	0.02111114498731293	2	MYF6
77	-0.12556223156764326	0.4525673659025109	1	MYF6
78	-0.36390415750613636	0.020981042887667854	2	RAG1
78	-0.02105152074812791	0.9001680494481972	1	RAG1
79	-0.3657617079805789	0.02028707250646632	2	HMGB2
79	-0.17193015943262532	0.3019993204052007	1	HMGB2
80	-0.36692163418525037	0.01986355635450539	2	MX2
80	-0.16050693718192643	0.33572835028116677	1	MX2
81	-0.3704181393331095	0.01863146434886846	2	PRPF4
81	-0.23427862643374786	0.15685219295114144	1	PRPF4
82	-0.37046521840521596	0.018615322979601015	2	PRKCZ
82	-0.311746476897592	0.05673779418897809	1	PRKCZ
83	-0.3707947719099607	0.018502661825502507	2	AFF4
83	-0.03876104040780169	0.8172806017462243	1	AFF4
84	-0.3711888168858779	0.018368705785996028	2	BRAF
84	-0.2850726767975655	0.08277547263392912	1	BRAF
85	-0.3717363533520886	0.018183923290557243	2	SOX10
85	-0.15733502307911829	0.34549030351478904	1	SOX10
86	-0.3737902989131595	0.01750461604868114	2	RPL18A
86	-0.17834464561043695	0.2840423775853092	1	RPL18A
87	-0.37424910013011714	0.017355828862042146	2	MAPKAPK5
87	0.3007297603531727	0.06656150849026096	1	MAPKAPK5
88	-0.37451964795024767	0.0172685912810855	2	ELL3
88	-0.22176578281408466	0.18085687479996454	1	ELL3
89	-0.3755792197391922	0.016930479070964104	2	AR
89	-0.22827742811251206	0.16805856093090132	1	AR
90	-0.375955834649936	0.016811651177093236	2	MAP2K1
90	-0.08208151120382619	0.6241975637751835	1	MAP2K1
91	-0.3791570613912577	0.015829685249423558	2	JUP
91	-0.1796154411881484	0.28056882107308295	1	JUP
92	-0.38088756070608226	0.01531932568102335	2	SP2
92	-0.08558130703900771	0.6094390088020615	1	SP2
93	-0.3820670495423865	0.014979494676604917	2	RBPJ
93	0.05123274507454914	0.7600078240515911	1	RBPJ
94	-0.3861425494166452	0.013853899652883361	2	PAX5
94	-0.0027410834307458223	0.986968946454859	1	PAX5
95	-0.3862077454229904	0.01383649271527452	2	MED16
95	-0.14835555211246307	0.3740522969710961	1	MED16
96	-0.38800751179373555	0.013363230010137497	2	TBX6
96	-0.012828972355623192	0.9390655735150129	1	TBX6
97	-0.3903796659062207	0.0127604841738629	2	MLLT3
97	-0.3222417681184788	0.048488725937123146	1	MLLT3
98	-0.397422884562329	0.011105081499894557	2	RCC2
98	-0.23014136484541922	0.16451803733434026	1	RCC2
99	-0.397818159299031	0.011017875862501733	2	TROVE2
99	0.06556671566344006	0.6957233133777653	1	TROVE2
100	-0.39913637331801005	0.010731258549626213	2	PLAGL2
100	-0.12325259822678802	0.4609901436543622	1	PLAGL2
101	-0.39929634145219817	0.010696913662328408	2	CNOT2
101	-0.11019758305471203	0.5101386906430738	1	CNOT2
102	-0.4020552757886065	0.010119165328703503	2	CDC20
102	-0.2577714858273371	0.11817833465667404	1	CDC20
103	-0.4052376439602615	0.009486057999109124	2	CRX
103	-0.027081904295768722	0.8717809379100272	1	CRX
104	-0.4073090259693521	0.00909244659697074	2	NFYA
104	-0.1073408271480064	0.5212324448727899	1	NFYA
105	-0.4142211074279495	0.007878549045435564	2	COQ8A
105	-0.10285670563765763	0.5388822743756121	1	COQ8A
106	-0.4177326068000357	0.00731714079175036	2	HOXB7
106	-0.14786213009878524	0.3756612233547294	1	HOXB7
107	-0.424633311863564	0.006313564054570227	2	AARS
107	-0.19463822228874442	0.24160265060139227	1	AARS
108	-0.4387504546625439	0.00462465905301143	2	CHI3L1
108	-0.014253633839878274	0.9323135758396098	1	CHI3L1
109	-0.4393212933825698	0.004565555845055133	2	DYRK3
109	-0.1560310056585624	0.3495533093810963	1	DYRK3
110	-0.44882584872819303	0.0036735556149792964	2	EEF1D
110	0.14735420251432238	0.3773217161414012	1	EEF1D
