	1611904194	1510601921	1518106720	1415602485	1509707315	1510603533	1426606170	1414905833	1509707363	1511103353	1428003562	19120000023	1418805487	1511807455	1431106443	19168014621	1419105567	1511907273	1501402826	19259012081	1421004617	1513502608	1507802062	1504001996	1422601301	1514103761	1509605829	1524006732	1424104362	1314406698	1434100114	1408402873	1330500471	1516805182	1418303767	1312701873	1429504222	1405109225	1605401997	1523605071	1521605352	1524503104	1616801206	1520202729	1401405787	1608302954	1418907189	1525103523	1610902229	1523703008	1620005122	1402101782	1411304493	1420903293	1403505741	1516903951	1419200774	1519501684	1622203838	1408001727	1421604010	1323905189	1421804404	1518105410	1523107845	19084026471	1315408885	1403602272	1507502135	1512506677	1418802196	1519405505	1324604997	1431803035	1500903736	1431601798	1608103517	1525703721	1408501908	1611005150	1611703051	20014026031	1321104329	19311028306	21033008350	1324700292	1305800706	20170004166	21076016580	19165027849	1520405177	1312903469	1321207870	1520907371	21027004278	1607702338	1430000651	20199006723	1405504326	19365008240	1315600833	1322004189	20268005789	19066026481	19207030911	1614800626	1529502363	20233007136	19340021998	1331806367	19094026780	1233301450	1532904637	20079004723	20304005752	1611604814	20224006342	1322100420	1621002555	21028008359
A1BG	956.406597222083	878.8624999975	1091.31180555583	1048.3659722225	1063.05902778	871.12986111	905.122916668333	1224.071527775	945.752083334167	1170.8548611125	1080.40416666667	907.83125	837.5312499975	899.442708332083	615.9222222225	976.036111110833	896.192708333333	988.594444444167	923.220138883333	1122.2027777775	921.31875000125	986.159027780833	1053.56944444167	935.18402778	1013.7	1106.76701388875	926.516666663333	962.210416664167	922.4645833275	1341.515277775	1152.62430555333	940.431944444167	1069.23611110875	863.5652777775	784.896527779167	929.785416669167	1003.840972225	1061.498611115	932.804166664167	941.204861114167	996.7243055575	903.393750000833	1227.8034722225	936.7305555525	1124.52847221417	968.286805556667	815.159722223333	1039.84722221917	1046.37708333333	878.8624999975	983.747222219167	1035.665277775	1407.034722225	1002.9708333325	860.643749999167	908.592361113333	968.652083335833	1080.40416666667	1160.76180555583	1098.15416666667	1105.21388889042	926.516666663333	926.516666663333	1107.11319444417	1212.70798611083	1148.7750000025	914.219444441667	1120.0687499975	1068.27013889167	1192.25138888333	955.7163194425	899.891666666667	982.104166669167	1067.57708333333	1158.85451388375	955.7163194425	1049.93958333333	1021.08402778083	956.0743055525	1264.12604166083	1141.20277778083	1047.38784722333	1029.38680555917	1032.81319444417	805.636111108333	1239.98888888625	1149.51666666667	1035.33437499958	1045.0659722275	1018.1229166725	816.1652777775	1300.8777777775	826.271527778333	1009.4236111025	1043.125	1177.89236111083	1124.15173610833	1042.83368055708	874.684027781667	1122.61145833333	1106.76701388875	954.164236110833	1148.7750000025	1065.22361111083	862.8187499975	1200.16631944167	1372.59374999417	980.854861108333	1295.77361111375	1039.84722221917	995.099305554583	1189.85833333333	1839.09791666667	836.052430552917	1018.1229166725	1123.02013888917	890.649305555833	1156.41180555	1284.7329861075	1015.99236111167
AAK1	2326.30347221667	2267.04236110833	2637.04444445	2190.83958333083	2853.759027775	2076.20416666667	2020.15729166542	1967.66041666917	2359.73958333583	2448.91041665833	2875.1465277775	2104.78333333083	1877.85590277667	2096.45555555833	2582.902777775	2497.54930555833	2460.55000000833	2071.9812499975	2047.775	2171.17013889167	2374.902777775	2179.10069445	2510.24791666667	2217.04930555	2171.17013889167	2267.04236110833	2133.79236111417	2088.89791666667	1868.14513888583	12626.743750025	2368.49444445	2085.49583333333	2524.47083334167	3197.01111111083	1951.4875	3132.69930555	2129.21874999667	2024.23888888333	2275.75833333333	1985.352777775	2198.12083333333	2126.128472225	2586.584375	2603.20625	2057.80833333333	1874.9375000025	1960.3131944475	2475.74375	2580.62291666667	1991.53125	2080.47256944167	2938.628472225	1691.70625	2889.86215278208	2035.97569444167	1962.77430556417	2126.128472225	2215.54618055417	1975.64583333083	2629.04583333333	2387.19444445	29322.612500025	1892.1652777775	2566.29583333333	3253.596527775	2270.90486111667	1889.38680555917	3594.265277775	2811.55069444417	2377.30659722083	1911.23125	1985.352777775	4969.359027775	2405.94375	2349.67708333333	2088.89791666667	4969.359027775	2349.67708333333	2174.76805555833	2533	3212.64166666667	2621.85208333333	2303.1423611125	2322.140277775	2207.72638888875	3120.46458333583	2618.66145833333	2426.46597221667	2770.62361111667	4045.272222225	2183.33541666667	2471.39305555	1936.86736111417	2133.79236111417	2014.14513889417	2338.83888889167	2751.03541666667	2021.35069444167	1996.402777775	2863.646527775	2700.1590277775	2210.20763888583	2349.67708333333	3835.04583333333	2401.29583333333	3197.01111111083	2198.12083333333	2764.78263889167	2659.577777775	2118.25138889167	2217.04930555	2938.628472225	2379.71041666667	1951.4875	2065.25763889167	5255.265972225	2309.61458333333	2436.95138888333	3594.265277775	2573.62569445
AARS	1064.40902778333	1129.82256944167	1184.8374999975	1020.76875000292	1152.62430555333	955.3583333325	1090.95763888917	1089.24236110833	1246.93611110958	1202.13055555	990.138194444167	1104.89513889167	1214.44583333333	1001.220833335	1167.64861111	1303.4118055525	1249.99965277792	1029.38680555917	1120.44270833208	1298.46388888917	1131.44895833208	1220.7138888875	1031.37777777833	1202.13055555	1281.87708333333	1287.48124999167	1260.82083333333	1194.30659721958	954.967708334167	1232.98611111083	1202.52430555125	1205.86076388875	1189.85833333333	1228.5125	961.540277778333	1278.24791666083	1213.06666666917	1256.06180555583	1176.63888889042	976.778472221667	1171.55694444167	1132.68541666333	1129.48124999417	1260.82083333333	1195.19131944292	1184.0999999975	950.186111108333	1241.35416666417	926.116666664583	1001.60000000333	1101.70208333333	1184.8374999975	1103.20208333583	1092.26875000125	947.906944446667	1100.2527777775	1214.92604166833	1204.7125	1326.07569444167	1091.9125000025	1206.21736111083	1052.45555555458	1035.665277775	1194.79444444167	1193.8187499975	1187.47083332917	988.594444444167	972.784722223333	1213.06666666917	1285.87152778083	991.61944445	1108.96597222375	1250.35416666667	1253.38611110833	1338.53125	960.072916660833	1207.7118055525	1263.05763888917	1070.97013888833	1208.3555555525	1177.06111111417	1203.87013888583	1021.08402778083	1133.45277777583	1004.58958333417	1291.24722221917	1107.11319444417	1103.96041666667	1278.93541666917	1266.0659722275	1144.01875000333	1252.56111111167	1052.84513888917	1022.52361111083	1039.0590277725	1462.66875	1171.55694444167	1213.646527775	830.5746527775	1177.06111111417	1147.93125000083	1086.23333333333	1209.98541666667	1320.56736110583	1065.22361111083	1217.47708333333	1219.78819444417	1115.94513888917	1206.53472221917	1193.04791666083	1036.01805555125	1173.10486111333	1172.19722222167	991.983680558333	1213.646527775	1215.40625000333	1005.40555555583	1295.31111111083	1368.89583333083	1096.30312499917
ABCF1	1354.12638888917	1223.15347222	1623.08958333333	907.411805555417	1029.686458335	951.592361108333	978.891666669167	1125.97708333583	1116.88159721792	1039.84722221917	964.145138891667	1035.00347222417	1078.51875000042	1217.47708333333	910.324999996667	1382.17638888917	1191.92604166375	931.245833335833	945.013194445	982.909027778333	1145.55416666417	1072.78194444167	1010.868055555	1125.64479166792	1207.7118055525	1110.15555555583	1472.771527775	1459.55625	942.170833333333	1024.06041666417	1006.588541665	1027.1125	1154.070138895	1113.7652777775	961.540277778333	1023.29548611	1074.21770833625	1090.95763888917	1056.13124999875	929.785416669167	1035.33437499958	1036.3708333275	977.159722222083	1160.38368055583	981.196180556667	1083.33472221417	937.455555555833	1536.79444444167	1100.67361110958	961.540277778333	979.902430556667	1243.44513889042	1128.390625	1032.81319444417	884.717361110833	1037.34201389083	1361.90833333292	1088.258333335	1088.59861110833	1002.2097222225	1195.19131944292	974.8055555525	1092.26875000125	1115.28750000333	1073.8729166725	1153.0013888875	1033.89097222083	1059.33958333333	1181.96909722083	1289.49305555	981.820833337083	972.784722223333	1058.91840277792	1304.27291666417	1228.5125	813.65937500125	1175.322222225	1402.97361111083	1105.53263888917	1045.75833333333	1095.98402777833	1079.53402778083	972.784722223333	1016.30520833375	863.1920138875	1066.67916666333	1020.10347222625	1080.95555555	1059.33958333333	1179.33819444167	1183.21249999667	1087.0840277775	990.879166666666	911.374652777917	992.347916666667	1213.35659722208	1076.0458333275	1141.87569444167	888.0909722225	1096.62222222	1070.29722222583	978.17222222	1119.35694444417	1166.14583333	1058.91840277792	1102.39722221917	1037.04236111167	1011.85034722083	1119.02291666375	975.135416663333	951.592361108333	1118.25659721958	1320.56736110583	911.714583333333	1248.10000000333	1107.69722222167	962.49166666375	1111.71111110833	1072.78194444167	984.520138889167
ABCF3	2085.49583333333	1948.3562500025	1483.005555555	1431.04305555833	1697.31458333333	1262.19236111417	1761.255902775	1255.54930555417	1759.40277777625	1214.04618055417	1837.2124999975	1163.85138888583	1412.80659722333	1638.56527778083	893.65173611375	1671.0659722225	1734.652777775	1432.33611111083	1649.2722222225	1588.34027777417	2415.57777778333	1528.02569444833	1481.84583333083	1971.64722222083	1817.76458333083	1543.86180555	1597.615972225	1365.60486111125	1296.23611111667	1402.97361111083	1678.24444444167	1248.85902778	1489.3125	2171.17013889167	1684.35763888917	1237.56423611125	1434.36666666917	6560.45486110833	1460.10347222375	1325.53402777375	1281.45347222208	1872.83194444167	1923.234027775	1562.59340277917	7463.21319439167	1401.96736110833	1618.29166666667	1620.92847221917	1558.68749999458	1554.08055556083	1303.4118055525	1330.03055555833	1237.56423611125	1376.50694444167	1581.13888889167	1466.3472222225	1991.53125	1789.82916666667	1707.80208334167	1105.97673611125	1667.0368055525	1341.515277775	1326.07569444167	1420.23819444667	1297.06875	1778.39583333333	1485.95486111667	1548.30972222167	1402.47048610958	1566.91111110583	1150.36111110833	1506.74930555583	1452.70486111167	2104.78333333083	1564.546527775	1430.60069445	3673.06111110833	1366.92083333583	2096.45555555833	1760.48611110833	1181.96909722083	1174.565972225	1258.35972222	2582.902777775	1599.17291666417	1126.31145833583	1129.48124999417	2629.04583333333	1183.21249999667	1095.59895833333	3756.934722225	1260.29236110833	1302.57013889417	1787.02569444417	1135.07986111417	1272.07916666667	1446.3069444475	1651.64201388875	1431.48541666667	1105.97673611125	1225.49444444417	1213.646527775	1192.64965277208	1269.1381944475	1679.68263888333	1460.6506944475	1160.76180555583	1282.85625	1333.97638888583	1427.6881944475	1337.68680555833	1096.62222222	1299.5034722225	1351.07013889167	1978.222222225	1244.33645833333	1456.44305555583	1102.39722221917	1153.37847222167	1257.93472222083
ABI1	796.736805555833	717.013541668333	796.16736111125	721.097916666667	815.662500000417	818.0625	801.2305555525	740.823611108333	886.325694444167	776.349305555	780.386458333333	770.279861114167	637.125347223333	729.470138889167	1548.30972222167	762.784722225	758.4826388875	884.328124998333	789.294097224167	745.9125	739.229861111667	970.52708332875	848.712152778333	720.379166665833	739.229861111667	865.417361110833	1038.328472225	736.4729166675	890.649305555833	798.857638888333	816.1652777775	735.117361108333	769.069444439167	986.159027780833	933.5625	756.015972224583	780.386458333333	721.8166666675	790.917361115	961.540277778333	757.8555555525	711.054166663333	784.419444444167	915.708333333333	790.917361115	776.349305555	961.540277778333	777.4944444475	1039.84722221917	985.299305555	777.4944444475	1335.65138888917	682.513194445	811.19583333	1047.055555555	701.3055555525	708.769097220417	822.335416666667	775.121527776667	759.69270833375	790.917361115	1487.00555555833	674.629861110833	581.40902778	802.214583334167	850.002083335833	753.831944445833	849.218750000833	781.47326388875	740.823611108333	757.8555555525	740.823611108333	802.214583334167	836.5874999975	786.63125	769.069444439167	794.556944444167	1022.15138888833	709.5805555525	833.647916664167	783.226388885833	824.467361110833	841.240972221667	848.205555555833	689.6722222225	771.678472219167	789.294097224167	803.372222225833	789.857638891667	985.299305555	803.890277777917	755.357638888333	855.304166666667	829.183333333333	750.084722220833	842.982638885833	828.074305558333	785.373611114167	1080.95555555	751.199305555833	708.769097220417	814.2125000025	830.111111110833	762.784722225	701.3055555525	762.246527780417	723.506250003333	847.483333333333	717.7972222225	806.8777777775	795.597916666667	699.738888891667	951.592361108333	830.111111110833	817.023611105833	761.708333335833	942.563194444167	720.379166665833	759.1097222225	740.823611108333
ABL2	2471.39305555	1517.28055555833	2126.128472225	1742.25381944333	2201.846527775	1375.53055555833	1705.025	2190.83958333083	2379.71041666667	1911.23125	1697.31458333333	1577.4055555525	2420.46250000833	1908.70208333333	2471.39305555	1962.77430556417	2821.08680555833	1517.28055555833	1723.07569444167	1845.53333333333	2410.03194444167	1883.2375	1776.2374999975	2039.2743055525	2057.80833333333	2205.24513889167	1832.70625	2014.14513889417	1887.20486111083	2063.46006944583	1748.38194444167	2102.50069445	1794.76388889167	2293.73888889167	1433.95833333458	2533	2003.58611111667	2875.1465277775	2691.98958333333	1663.6180555525	1688.03541666667	2081.752777775	2256.33784722083	2210.20763888583	1703.21388889167	1999.94375000292	2057.80833333333	1494.91458333917	1882.2076388875	1399.42499999417	1935.08541666667	1828.53888888917	2833.75659722083	1864.65833333333	1386.20138889167	1651.03819444417	2190.83958333083	2510.24791666667	1688.03541666667	1678.9635416625	2342.88402778083	1855.97361111667	1712.69861111417	2154.05833333333	2621.85208333333	2239.16458333333	1542.5555555525	1596.25381944417	1673.36319444417	2767.70312500417	1534.64513888917	1839.09791666667	2071.9812499975	2190.83958333083	2217.04930555	1536.26979166375	2041.5625	1732.97638888917	1787.02569444417	2460.55000000833	2322.140277775	1602.95625	1667.0368055525	2030.25	2122.36041666667	1838.15520833208	2566.29583333333	2085.49583333333	2533	2174.76805555833	2338.83888889167	2273.331597225	1540.15763888333	1673.36319444417	2079.19236110833	1837.2124999975	2460.55000000833	2008.12708333583	1209.98541666667	2118.25138889167	2196.59826389167	1723.07569444167	1663.6180555525	1774.56805555583	2198.12083333333	2666.78333333333	2405.94375	2497.54930555833	3107.96875	2364.16666666417	1613.32638889167	2317.559722225	1581.13888889167	1616.97013889417	2136.59444444167	2426.46597221667	1366.03333333333	2044.6944444475	2666.78333333333	1887.20486111083
ABT1	1685.64861111333	1433.55	1434.36666666917	1542.5555555525	1359.96111110833	1410.35624999167	1524.06006945	2283.51805555583	1639.431944445	1660.74791666667	1663.6180555525	1817.76458333083	1894.53333333333	1560.47013888583	1264.12604166083	1495.72916667	1498.18263888333	1311.32291666667	1428.50138889167	1489.3125	1556.7618055525	1657.12083333667	1486.4802083375	1794.76388889167	1843.48194443917	1614.89583333458	1725.96111111083	1662.53541666083	1434.87673611375	1447.54131944333	1566.35104166417	1495.72916667	1711.16041666667	1407.62916666792	1404.978472225	1769.73611111333	1591.16875000583	1788.82569444167	1407.034722225	1462.13298611125	1385.58020833583	1897.13333333333	1738.64027778333	1596.71111111083	1612.39305555708	1479.35625	1654.228472225	1181.23715277833	1480.86111111083	1265.33194444167	1532.33611110833	1776.2374999975	1514.6749999975	1631.9743055525	1221.01458333083	1395.8590277775	1835.25763888917	1477.6569444475	1455.33402777833	1943.94166666667	1498.18263888333	1451.77569443917	1491.81666666583	1694.43680555833	1334.71875000333	1573.79861110833	1411.29722222833	1353.31111111417	1993.64861110833	1625.21319444167	1503.38333333083	1676.046875	1641.20208333083	1930.58263888583	1700.35694444167	1556.7618055525	1760.48611110833	1299.9694444475	1620.92847221917	1595.7965277775	1541.37638888667	1248.10000000333	1409.25763889167	1410.82673611	1860.96458333333	1928.340972225	1798.1416666625	1756.76041666667	1697.31458333333	2305.17083333333	1876.71666666667	1540.15763888333	1475.421527775	1587.17847221917	1725.96111111083	1356.6472222225	1605.77361110833	1545.98263888625	1405.91319444417	1634.7097222225	1696.5548611125	2334.98749999417	1434.36666666917	1490.5569444475	1965.44027778083	1596.71111111083	2326.30347221667	1594.25625	1789.82916666667	1596.71111111083	1363.22986110833	1584.33888888917	2214.04305555833	1489.93472222375	1758.31944444417	1636.93993055833	1285.08749999583	1570.5125000025	1629.11944444167	1439.014583335
ACAT2	987.8	1453.16006944333	1121.4256944475	1055.78958333333	1226.68715278208	2171.17013889167	1495.72916667	1086.23333333333	997.96875	1377.35138889167	1272.41423611125	1267.46180555583	1107.69722222167	1249.64513888917	1221.01458333083	1117.24861110833	1005.40555555583	2804.765972225	1554.08055556083	1156.41180555	940.818402779167	1389.80069444417	792.183333333333	922.4645833275	947.2166666675	975.135416663333	999.1107638875	1018.92638888917	1655.67465278083	907.411805555417	1108.96597222375	978.17222222	1082.48472221917	1003.840972225	2597.25069444167	922.842361105417	998.755555555833	979.598611113333	1125.97708333583	2031.5826388875	1461.123958335	1191.60069444417	1097.28194445	1036.70659721958	1095.21388888833	931.245833335833	1088.92048610833	796.736805555833	856.565625002917	3143.4562499975	1037.04236111167	1047.72013889167	1191.60069444417	1022.15138888833	2790.14513888333	1112.30416666667	987.8	868.626388888333	1113.07361110833	1528.02569444833	924.969444441667	1121.12118055708	977.5409722225	1068.86180555333	1035.665277775	1032.225	2018.96388888917	916.020833333333	1080.40416666667	936.7305555525	2905.81736110833	892.846527780833	1011.85034722083	1056.82222222	969.874652775	2804.765972225	911.0347222225	950.186111108333	959.151041665	958.7687499975	898.9937499975	1585.97013888333	3169.83055555833	1089.5885416625	1660.74791666667	1014.4375	1060.74444444417	1189.19236111417	1002.9708333325	1166.53888888542	931.245833335833	995.099305554583	2118.25138889167	1778.39583333333	1457.49305555833	1022.15138888833	1202.52430555125	984.520138889167	3594.265277775	1446.3069444475	940.431944444167	1259.89166666375	1421.15694444417	1107.11319444417	898.9937499975	961.87534722125	997.058333331667	1164.46388888333	1037.04236111167	1002.2097222225	2410.03194444167	942.563194444167	1037.04236111167	1372.97256944292	1004.58958333417	1031.37777777833	3120.46458333583	1071.76319444417	958.7687499975	1327.39583333583
