Rank(ACPA–)	Rho	RA_phenotype
1	0.6310999297122716	2
1	0.09445569693427582	1
2	0.5844178840109768	2
2	0.0428658759010945	1
3	0.5308848041641686	2
3	0.033765385280768424	1
4	0.5252927391865146	2
4	0.07286045807256267	1
5	0.5119996601966949	2
5	0.20705204022324947	1
6	0.5116772099494226	2
6	0.17543448866544656	1
7	0.5072112206471366	2
7	0.08042633671256834	1
8	0.5065286511786372	2
8	0.12957143317027897	1
9	0.505401466419408	2
9	-0.0028169024142878896	1
10	0.5024426064264312	2
10	-0.1381156363720872	1
11	0.4989437158255078	2
11	0.14343400972381568	1
12	0.48722561217683663	2
12	0.19923955158502316	1
13	0.4859816991116674	2
13	-0.0012206004574011786	1
14	0.4809096056149472	2
14	0.29848375800602667	1
15	0.4809096056149472	2
15	-0.07389674000148565	1
16	0.4685111548451869	2
16	0.14746484138797103	1
17	0.46259014558726597	2
17	0.032773039579513934	1
18	0.45928690120325494	2
18	0.00023481898591994665	1
19	0.4552887106653416	2
19	0.26947102405702944	1
20	0.44603128387412666	2
20	0.16079817948226702	1
21	0.4449353128511729	2
21	0.29441325066665597	1
22	0.4439960362777062	2
22	0.18618851592511826	1
23	0.4439592750323661	2
23	0.2317337089778845	1
24	0.44258712141750617	2
24	0.08497257030369743	1
25	0.43995145636266836	2
25	-0.05887602232198523	1
26	0.4384954410805884	2
26	0.25661980994162675	1
27	0.43713336226832006	2
27	0.16268374588969603	1
28	0.4359182577458926	2
28	0.23407361079239525	1
29	0.43549136135923466	2
29	0.08147716322101967	1
30	0.4349054529359463	2
30	0.07755507521641335	1
31	0.4348850535150793	2
31	0.008779345857863923	1
32	0.4339864905296312	2
32	0.15826296730940792	1
33	0.43385184928426584	2
33	0.1380282183001066	1
34	0.4331943556828392	2
34	-0.2914085547580822	1
35	0.43234900676671917	2
35	0.14234079180155282	1
36	0.43234900676671917	2
36	0.1726291696222762	1
37	0.4317854408226391	2
37	0.15432654335914311	1
38	0.4316915131652925	2
38	0.05107743452509547	1
39	0.4316915131652925	2
39	0.14965957238128005	1
40	0.4306785100888367	2
40	0.2270316850766192	1
41	0.43060477761641325	2
41	-0.014459420803060114	1
42	0.43018206350226107	2
42	0.28793437511379383	1
43	0.42962510470366577	2
43	0.16506273877779015	1
44	0.4285180726336472	2
44	0.20295781894944245	1
45	0.42830333410602883	2
45	0.05625470787345605	1
46	0.4268065399891876	2
46	0.10724517850005462	1
47	0.42640460121009244	2
47	0.2106005250731418	1
48	0.426028872957016	2
48	0.164835739609413	1
49	0.42502264949367896	2
49	0.2162543531220606	1
50	0.4237745034385576	2
50	0.22260312413535174	1
51	0.4211913716986572	2
51	0.016149482974846363	1
52	0.41743408916789315	2
52	0.1694756788930098	1
53	0.41647523267513203	2
53	-0.0657308064200792	1
54	0.41602510821885663	2
54	-0.2961503404888002	1
55	0.41534810078697204	2
55	0.08769544824713084	1
56	0.4146630933014546	2
56	-0.01380217440292102	1
57	0.4101266271974826	2
57	0.22995313375303472	1
58	0.40937723604466497	2
58	0.16830244976922112	1
59	0.40886709243005187	2
59	0.3304071545842113	1
60	0.4083974541433185	2
60	0.06581853235678663	1
61	0.4075155243146507	2
61	0.259612328054943	1
62	0.40657611554490736	2
62	0.07544957565504806	1
63	0.40578651332252436	2
63	0.04985917273289565	1
64	0.40557962442291845	2
64	0.006150236937861892	1
65	0.4029404872568946	2
65	0.04478874838717744	1
66	0.40174743460195295	2
