Rank(ACPA–)	Rho	pvalue	RA_phenotype	feature_name
170	0.3563718592912616	0.02400184584362045	2	CXCL10_4141-79
170	0.31895246800158383	0.05096307207128354	1	CXCL10_4141-79
171	0.3557127831974601	0.024282558558131016	2	PLTP_15475-4
171	-0.2903355569845975	0.07701530487550144	1	PLTP_15475-4
172	0.35467709219291477	0.02472919286872879	2	AMBP_15453-3
172	0.01754293395677326	0.9167429406106792	1	AMBP_15453-3
173	0.3545829384652288	0.0247701323905619	2	RETREG1_8556-5
173	0.0049339501753424796	0.9765463404040959	1	RETREG1_8556-5
174	0.3542063235544851	0.024934454247504775	2	CFHR5_16055-3
174	0.36083622282338	0.026039713681085767	1	CFHR5_16055-3
175	0.35401801609911326	0.02501695425304991	2	M1AP_23685-132
175	-0.2357331750441407	0.15421970611206387	1	M1AP_23685-132
176	0.3536414011883695	0.025182634751147907	2	PHB2_21217-20
176	-0.054383095265997106	0.7457250868292993	1	PHB2_21217-20
177	0.3527634872932117	0.02557238796314828	2	DYRK3_4359-87
177	-0.003015356750253314	0.9856651850521869	1	DYRK3_4359-87
178	0.35257517100478614	0.025656640671227703	2	PTH2_7257-18
178	0.11529627719604946	0.4906370224203661	1	PTH2_7257-18
179	0.3522290952730805	0.025812075770450128	2	FGF22_9513-9
179	-0.12663805450045698	0.4486726677369508	1	FGF22_9513-9
180	0.3520407878177086	0.02589697921043887	2	HENMT1_23682-79
180	0.045063411601461316	0.7882018343890029	1	HENMT1_23682-79
181	0.3520407878177086	0.02589697921043887	2	RNASE3_5741-55
181	0.07001110127406332	0.6761857002994687	1	RNASE3_5741-55
182	0.3512569569858071	0.02625288404747165	2	KLB_19557-3
182	-0.25833383649442937	0.11734980971819448	1	KLB_19557-3
183	0.3497504266784025	0.0269483302326475	2	CER1_6230-56
183	0.110581355732017	0.508657438456685	1	CER1_6230-56
184	0.34968694462556027	0.026977966779232303	2	KIF3C_24407-31
184	0.11106870061382071	0.5067795441258667	1	KIF3C_24407-31
185	0.3494986371701884	0.027066036847014086	2	TNFRSF8_2605-49
185	0.06666314903573839	0.6908847754310925	1	TNFRSF8_2605-49
186	0.3494986371701884	0.027066036847014086	2	CXCL14_5730-60
186	0.2087175117857158	0.2085559755079764	1	CXCL14_5730-60
187	0.3494044834425024	0.02711016110764736	2	GDF10_16749-79
187	-0.10942405055537321	0.5131308562608167	1	GDF10_16749-79
188	0.3493103297148165	0.027154344932529755	2	ZHX3_10036-201
188	-0.0013157200467579944	0.9937448893439446	1	ZHX3_10036-201
189	0.34883956107638686	0.027376159616565813	2	VEGFA_14032-2
