Rank(ACPA–)	Rho	pvalue	RA_phenotype	feature_name
35	0.14234079180155282	0.3809382135776168	1	CEACAM7
36	0.43234900676671917	0.005334356306632763	2	SCGB1D2
36	0.1726291696222762	0.28678350162594846	1	SCGB1D2
37	0.4317854408226391	0.00540113033045782	2	PMVK
37	0.15432654335914311	0.34170136208146007	1	PMVK
38	0.4316915131652925	0.005412329442287533	2	FADD
38	0.05107743452509547	0.7542785474362568	1	FADD
39	0.4316915131652925	0.005412329442287533	2	GK
39	0.14965957238128005	0.356673854237774	1	GK
40	0.4306785100888367	0.005534395215185959	2	EPCAM
40	0.2270316850766192	0.15888940894825648	1	EPCAM
41	0.43060477761641325	0.005543372229586248	2	CRADD
41	-0.014459420803060114	0.9294363033135007	1	CRADD
42	0.43018206350226107	0.005595081893622255	2	TK1
42	0.28793437511379383	0.07159547261203675	1	TK1
43	0.42962510470366577	0.005663850606876434	2	HDAC3
43	0.16506273877779015	0.3087501798604548	1	HDAC3
44	0.4285180726336472	0.0058027125540044775	2	RNF7
44	0.20295781894944245	0.20910309011699496	1	RNF7
45	0.42830333410602883	0.005829986910201732	2	FGFR4_int
45	0.05625470787345605	0.7302618319070162	1	FGFR4_int
46	0.4268065399891876	0.006023196400272445	2	STK16
46	0.10724517850005462	0.5101053647058684	1	STK16
47	0.42640460121009244	0.0060760127850514635	2	MATN3
47	0.2106005250731418	0.19209571710887027	1	MATN3
48	0.426028872957016	0.006125746495346717	2	VIM
48	0.164835739609413	0.3094252626860997	1	VIM
49	0.42502264949367896	0.006260672601949014	2	TACSTD2
49	0.2162543531220606	0.18015918877241785	1	TACSTD2
50	0.4237745034385576	0.006431599113891563	2	CD276
50	0.22260312413535174	0.16739696920107552	1	CD276
51	0.4211913716986572	0.006798179547134185	2	REG3A
51	0.016149482974846363	0.9212130325153415	1	REG3A
52	0.41743408916789315	0.00736348851113494	2	GK2
52	0.1694756788930098	0.2958122587704481	1	GK2
53	0.41647523267513203	0.007514073659274072	2	PSG1
53	-0.0657308064200792	0.6869688198725435	1	PSG1
54	0.41602510821885663	0.00758567314959305	2	BMPR1B
54	-0.2961503404888002	0.0635259032034173	1	BMPR1B
55	0.41534810078697204	0.0076944669142154955	2	COMMD3
55	0.08769544824713084	0.5905178300975651	1	COMMD3
56	0.4146630933014546	0.007805909244403176	2	PIP
56	-0.01380217440292102	0.9326362431658923	1	PIP
57	0.4101266271974826	0.008579550998081432	2	CDKN2C
57	0.22995313375303472	0.15345181688706633	1	CDKN2C
58	0.40937723604466497	0.00871348074177106	2	LHFP
58	0.16830244976922112	0.2992174310083886	1	LHFP
59	0.40886709243005187	0.008805674783174105	2	C21orf2
59	0.3304071545842113	0.037315425647759484	1	C21orf2
60	0.4083974541433185	0.008891286668015155	2	ITGB6
60	0.06581853235678663	0.6865723505530976	1	ITGB6
61	0.4075155243146507	0.009053985337893153	2	DCT
61	0.259612328054943	0.10571842532099271	1	DCT
62	0.40657611554490736	0.009230086538901188	2	PDK4
62	0.07544957565504806	0.643569376355419	1	PDK4
63	0.40578651332252436	0.0093803659234172	2	PSG11
63	0.04985917273289565	0.7599641732468279	1	PSG11
64	0.40557962442291845	0.00942008614555843	2	ACVR1
64	0.006150236937861892	0.9699552717895576	1	ACVR1
65	0.4029404872568946	0.009939536782138422	2	FTH1
65	0.04478874838717744	0.7837586887084534	1	FTH1
66	0.40174743460195295	0.010182279524499016	2	TSC22D1
66	0.2635558064557776	0.10033843718564339	1	TSC22D1
67	0.4004793517478201	0.010445822500489116	2	FOXR2
67	0.14220662354796695	0.38139190964429515	1	FOXR2
68	0.399135758255161	0.010731390783913972	2	TRAF1
68	-0.052868828891880645	0.7459413597955975	1	TRAF1
69	0.3991173368304181	0.010735351908060025	2	AK4
69	0.26018788633305806	0.10491980417108147	1	AK4
70	0.3989107607513049	0.01077985706324832	2	UXT
70	-0.10647891126008224	0.5131502557205465	1	UXT
71	0.39881683309395816	0.01080014501381041	2	IL13RA2
71	0.16083758334832454	0.3214688111535729	1	IL13RA2
72	0.3980654118351848	0.010963624292828673	2	CDK3
72	-0.10488266655865243	0.5195222481798777	1	CDK3
73	0.393998039382252	0.011885614783728677	2	MAL
73	0.13473551202851472	0.4071552009914121	1	MAL
74	0.39388408857754625	0.011912366972416318	2	TADA2A
74	-0.1956430502517643	0.2263355328000042	1	TADA2A
75	0.39381017525571377	0.01192974695413632	2	NME4
75	0.2192386206178271	0.17407649027475056	1	NME4
76	0.3921561909293475	0.012324346057599857	2	CDKN2B
76	0.011503430797966924	0.9438360491686357	1	CDKN2B
77	0.38857871844317127	0.013215927144227022	2	DKK1
77	0.08591149373246756	0.598125156592535	1	DKK1
78	0.3863244546668511	0.01380537833356309	2	MEIS3
78	-0.11849213671079134	0.4664802840245158	1	MEIS3
79	0.38594874403746443	0.013905754105101512	2	KLK3
79	0.03136004252092259	0.8476669019017958	1	KLK3
80	0.3845721889214629	0.014278817154624361	2	ARHGDIG
80	0.1922643139527499	0.23461469566912782	1	ARHGDIG
81	0.3834126972891044	0.014599594196276442	2	IL13RA1
81	0.19882636207515356	0.21872037852093779	1	IL13RA1
82	0.3829679533136141	0.01472424123030242	2	FTHL17
82	0.12506460071218228	0.44193937187289467	1	FTHL17
83	0.38286708988486334	0.01475263477743942	2	CD5L
83	0.02685446968287788	0.8693482495195017	1	CD5L
84	0.3815050749674613	0.015140605831046355	2	NTRK3_ext
84	0.20530523762801567	0.2037716879169245	1	NTRK3_ext
85	0.3808766505407443	0.015322499232684377	2	CDKN1A
85	0.26195963662686833	0.10249023557050566	1	CDKN1A
86	0.37796489316299764	0.01618956601004228	2	PRSS50
86	0.15219948780363926	0.3484767999966828	1	PRSS50
87	0.37683776127483753	0.01653613570822216	2	CTAG2
87	0.13752468900916376	0.39742269779037187	1	CTAG2
88	0.3767438336174909	0.016565296622030625	2	PCBD1
88	0.08591149373246756	0.598125156592535	1	PCBD1
89	0.3767438336174909	0.016565296622030625	2	RET_ext
89	0.11953055911294946	0.4625553246619708	1	RET_ext
90	0.37636812298810424	0.01668237403446403	2	ID1
90	0.1700080357479334	0.2942753963950815	1	ID1
91	0.3743017145264775	0.017338834472272635	2	GNG3
91	-0.1520188336244031	0.3490559983393473	1	GNG3
92	0.3742780144735529	0.017346487828158706	2	CAMKK2
92	0.05676058364790097	0.7279282811482136	1	CAMKK2
93	0.37364422092505084	0.017552213116972346	2	TKT
93	0.21491957284548446	0.18292830146922115	1	TKT
94	0.3731451213365111	0.017715658630989718	2	TMEFF2
94	0.20785995160244725	0.19807821058333266	1	TMEFF2
95	0.3729747533869915	0.01777174306207133	2	TSPY1
95	0.13971835974867933	0.3898636577026081	1	TSPY1
96	0.3722353060648507	0.018016899452880087	2	PSME1
96	0.2148458358416303	0.18308215255655227	1	PSME1
97	0.36952873690065063	0.018938616839694215	2	CT62
97	0.1259391707150327	0.43872821729041556	1	CT62
98	0.3683076200781524	0.01936723838856957	2	ALDOA
98	0.14286390077796748	0.37917233699168484	1	ALDOA
99	0.3678379597618069	0.019534244465808252	2	NICN1
99	0.26474187856949016	0.09876200603574946	1	NICN1
100	0.3666935742813973	0.01994623616616014	2	SPAG4
100	0.026713624562163488	0.8700276201283142	1	SPAG4
101	0.3662285088844319	0.020115732442284404	2	TYRP1
101	0.13537756494087963	0.4049028318202057	1	TYRP1
102	0.3642514551903839	0.020849806729670697	2	CNOT9
102	0.2258792212050007	0.16107249576193072	1	CNOT9
103	0.3629065264401789	0.021361873396046463	2	MYCBP
103	0.1667606229258431	0.3037304373951491	1	MYCBP
104	0.36209910982199955	0.021674306404922714	2	LAMTOR3
104	0.03235046457060902	0.8429151037742806	1	LAMTOR3
105	0.36173237564931515	0.021817471004581694	2	KXD1
105	0.23182019456334693	0.15004862064591987	1	KXD1
106	0.3613435832817667	0.021970108100353863	2	PHF11
106	-0.0208010569507549	0.8986242821436182	1	PHF11
107	0.36008856454210586	0.022468916108019786	2	PRL
107	0.03596076732189626	0.8256414021583919	1	PRL
108	0.3578643744908104	0.02337612677406859	2	ZNHIT3
108	-0.09019205652355153	0.5799439617319675	1	ZNHIT3
109	0.35775704527751084	0.02342066512781576	2	TGFBR2
109	-0.022870295732592805	0.8885999672593184	1	TGFBR2
110	0.35730080854673035	0.0236107790555138	2	EEF1G
110	0.16878732077156053	0.29780711334504506	1	EEF1G
111	0.3566433149453036	0.02388701569164505	2	CARD8
111	-0.13370896793153184	0.4107712545340505	1	CARD8
112	0.3558146556633617	0.024238991604104698	2	MPZL2
112	0.22502355452803094	0.16270737563071563	1	MPZL2
113	0.3552344000851036	0.024488016762457435	2	PSME3
113	-0.01511666720319921	0.9262374582728969	1	PSME3
114	0.3543488544088616	0.024872160011998393	2	SORD
114	0.043890977637457335	0.7879927371773061	1	SORD
115	0.3542373180635988	0.024920896832906485	2	TSSK3
115	0.1179812627850911	0.46841774215921284	1	TSSK3
116	0.3534503225614998	0.025267041995188675	2	CHIC2
116	-0.0784451995848138	0.6304160813136184	1	CHIC2
117	0.3526044256793968	0.02564353703304526	2	SEC14L2
117	0.2410329499159004	0.1340615719109517	1	SEC14L2
118	0.35257399948057766	0.025657165531441404	2	RPA2
118	0.1258157394551984	0.4391806376519911	1	RPA2
119	0.3510100868145903	0.026365813885994557	2	CDKN2A
119	-0.11333869049862227	0.486218824406249	1	CDKN2A
120	0.3506672297234804	0.026523320499513312	2	CCNB1IP1
120	-0.2336589535712165	0.14675133578396127	1	CCNB1IP1
121	0.3504934119912314	0.02660346886525561	2	AXL_int
121	0.06168726927019803	0.7053313897965183	1	AXL_int
122	0.34970907155086994	0.026967633777504243	2	GSTT1
122	-0.021643200216445287	0.8945426019444045	1	GSTT1
123	0.3492230300149168	0.02719536561576329	2	FLCN
123	0.06512044893189275	0.6897295577897189	1	FLCN
124	0.3492088265246545	0.027202044452194814	2	NDRG2
124	0.030428256011685743	0.8521422424241722	1	NDRG2
125	0.34787739631712244	0.027834176111794767	2	CTSD
125	0.09225355406792839	0.5712777123312045	1	CTSD
126	0.34723616065861074	0.02814292834515651	2	CRYAB
126	0.13648532447369302	0.4010335888818929	1	CRYAB
127	0.34693807568443147	0.028287416378647866	2	LY6K
127	0.19473271912692647	0.22854621824646898	1	LY6K
128	0.3467032455262587	0.02840167494569536	2	STK32A
128	-0.1923474865222914	0.234408453260824	1	STK32A
129	0.345843338581002	0.028823331336718105	2	NFYB
129	-0.03244284802591052	0.8424721480885983	1	NFYB
130	0.34538819664049125	0.029048595697345567	2	EPPIN
130	0.20539913437515864	0.203560425963684	1	EPPIN
131	0.3431338271220328	0.030185899437201593	2	SEPTIN5
131	0.07136152782862654	0.6616930229083802	1	SEPTIN5
132	0.34302511227177207	0.03024165981499344	2	XAGE1A
132	0.22564446832492904	0.1615198360197163	1	XAGE1A
133	0.3418061737270866	0.030872694531584335	2	RAD51D
133	0.17389677570870574	0.2832051012594772	1	RAD51D
134	0.3414430499831889	0.031062764214457396	2	SSNA1
134	0.13262915533938813	0.41459463129973606	1	SSNA1
135	0.3408634685110632	0.03136813040113253	2	ITPK1
135	0.12451292759003574	0.4439715702032998	1	ITPK1
136	0.3408484807114213	0.03137605974026785	2	RBKS
136	0.10403271590773122	0.52293105086101	1	RBKS
137	0.3407695408537165	0.031417850341718	2	MLLT11
137	0.08343508786933561	0.6087554497466752	1	MLLT11
138	0.3395492998237218	0.03206969350146842	2	TEX101
138	0.11769957254366234	0.46948786127035325	1	TEX101
139	0.3384213494200498	0.032682090037087996	2	TIE1_ext
139	0.0031926391689752753	0.9844009458243366	1	TIE1_ext
140	0.3368873449146374	0.03353033674587832	2	CAGE1
140	-0.009670911316332416	0.9527720897706102	1	CAGE1
141	0.3362298204717537	0.03389941493294211	2	HRAS
141	0.024693686176654614	0.8797807517783331	1	HRAS
142	0.3353531972274422	0.034396654495795737	2	ELOVL4
142	0.17248023386507425	0.28720585625373746	1	ELOVL4
143	0.33522780907026306	0.03446826374771738	2	KLHL12
143	-0.06009955682203127	0.7125875174231533	1	KLHL12
144	0.33269176232190295	0.03594303634446603	2	POLR2I
144	0.23446017761589533	0.1453313318644007	1	POLR2I
145	0.3314707027763963	0.036671308580110196	2	SOD2
145	0.18338034717014162	0.25735731160554876	1	SOD2
146	0.3312964415874148	0.03677621933122582	2	FAS
146	-0.04240914798477114	0.7949944309107668	1	FAS
147	0.3291064219849703	0.03811572124775413	2	IFI35
147	0.12855670826462626	0.4291947275306863	1	IFI35
148	0.3272439581957961	0.03928596387010202	2	CRISP2
148	0.08713209418986875	0.5929155230845115	1	CRISP2
149	0.32508362207682273	0.040679871111986704	2	HPRT1
149	0.17072030359758258	0.29222719973611533	1	HPRT1
150	0.3244565667292957	0.04109191269421373	2	CCND1
150	-0.05685448039504391	0.727495411076043	1	CCND1
151	0.3239855168657527	0.04140366885570508	2	ACAT2
151	0.045819463323982706	0.7789052258250362	1	ACAT2
152	0.323188424386839	0.04193558740847673	2	DNMT3L
152	0.03884088348722737	0.8119187778184149	1	DNMT3L
153	0.3229232859578493	0.04211374572247958	2	PSCA
153	0.03333334523574003	0.8382049080338212	1	PSCA
154	0.320481166866836	0.04378378520695046	2	S100P
154	0.09032867075149832	0.5793678283485981	1	S100P
155	0.31928399212127645	0.04462185666774891	2	TRAF6
155	-0.08806952242241292	0.5889281025935795	1	TRAF6
156	0.3190701886433175	0.044772885742212505	2	TSPY3
156	0.14994132871459906	0.35575883784730544	1	TSPY3
157	0.3187904690345959	0.04497110196294792	2	NMRAL1
157	-0.04718754266104799	0.7724759607903939	1	NMRAL1
158	0.31849160089625855	0.04518367143305713	2	ETV6
158	0.0771795058449053	0.6359601297862161	1	ETV6
159	0.31810093226081687	0.04546275891091164	2	LMO2
159	0.0854420320180825	0.6001341590072042	1	LMO2
160	0.3180539662291823	0.045496404376463365	2	GGPS1
160	0.09755414424921725	0.5492708025362116	1	GGPS1
161	0.3168179882303159	0.046389095598851654	2	DDR1_ext
161	0.06685448396576592	0.6818967471663572	1	DDR1_ext
162	0.31603442686889655	0.04696231893611217	2	MAGEA10
162	0.057981241360759064	0.7223075145166264	1	MAGEA10
163	0.31598496528157516	0.046998694158934644	2	SSBP4
163	0.048884723830847986	0.7645209196569234	1	SSBP4
164	0.31306088193644904	0.04918989115714982	2	ADSL
164	-0.0255435101155997	0.8756752177754398	1	ADSL
165	0.31237107640140155	0.04971861503042948	2	C21orf33
165	0.08483969085791651	0.6027160839555756	1	C21orf33
166	0.3122301783064979	0.04982717145001225	2	SP1
166	0.08192875514502729	0.6152607873301841	1	SP1
167	0.3121216053629824	0.04991095267172455	2	NUBP2
167	0.294164710233684	0.0654067073629611	1	NUBP2
168	0.311370184104209	0.050493904926359356	2	IL24
168	0.10643196288651077	0.5133371078827094	1	IL24
169	0.31129085767380693	0.050555764512725816	2	GNAI2
169	-0.24919027799559446	0.12099337950514275	1	GNAI2
170	0.30706391482669726	0.0539411292895467	2	CTBP2
170	0.1758603582086467	0.27771955830412876	1	CTBP2
171	0.30587149542842385	0.054928279458815135	2	RPS15A
171	0.03418001933844118	0.8341518967214241	1	RPS15A
172	0.3046788549211646	0.05593001994301053	2	P3H4
172	0.1537956576325485	0.34338479718971193	1	P3H4
173	0.30381484800331054	0.0566648097502642	2	KRT15
173	0.3518858047701611	0.02596703118066086	1	KRT15
174	0.3037393579895545	0.05672937431592923	2	FGFR1_ext
174	-0.03972018730813357	0.8077400664918715	1	FGFR1_ext
175	0.3019446173785311	0.0582817461348008	2	CEP55
175	0.21219669490205104	0.1886707368044373	1	CEP55
176	0.29859602270506197	0.06126855616457681	2	SDCCAG3
176	0.048730125953170125	0.7652445790246456	1	SDCCAG3
177	0.2984081673903686	0.06143965266548459	2	MED22
177	0.015492236574707267	0.9244100573769809	1	MED22
178	0.2984081673903686	0.06143965266548459	2	TMEM108
178	-0.07661974566863061	0.6384182978833614	1	TMEM108
179	0.29835622527047734	0.06148702790394313	2	FGFR2_ext
179	0.06534907064240156	0.6886950009842343	1	FGFR2_ext
180	0.29748026756876095	0.06229035021192521	2	KRT19
180	0.3626322170435878	0.021467593606063845	1	KRT19
181	0.29715408215180694	0.0625916083714587	2	LSM1
181	0.03492795155024911	0.8305750723534194	1	LSM1
182	0.29677835389873053	0.0629400552051366	2	VEGFB
182	0.014083851431552061	0.9312647094830442	1	VEGFB
183	0.29641653049053057	0.06327705972814253	2	HES6
183	0.23747601348054326	0.140076890182395	1	HES6
184	0.29569813517113586	0.06395041826428659	2	LGALS7
184	0.08798125207292509	0.5893030599087752	1	LGALS7
185	0.29556573468454633	0.06407513594500416	2	BAGE2
185	0.2607939889657576	0.10408377844135254	1	BAGE2
186	0.2947256740339216	0.06487094780390255	2	SSX2
186	-0.05648949379947216	0.7291784900188456	1	SSX2
187	0.29416205521505195	0.06540925139061236	2	MLANA
187	0.2895306198152236	0.06996767021438972	1	MLANA
188	0.29269230914652455	0.06682961998441056	2	GLS2
188	0.18352119229085603	0.25698568819784445	1	GLS2
189	0.2924105129567172	0.06710471265750932	2	LDHB
189	-0.042345446637533195	0.795295781745232	1	LDHB
190	0.29109546407094977	0.06840032659578638	2	PPP2R1B
190	0.06234451567033713	0.7023351271166816	1	PPP2R1B
191	0.29108181011732837	0.06841388152796443	2	EXOSC4
191	0.040467599779992924	0.804192272417991	1	EXOSC4
192	0.2905788377229697	0.0689146848666673	2	ALOX15B
192	0.04263312312062844	0.7939351090688094	1	ALOX15B
193	0.28976682291447503	0.06972929371602093	2	STK32C
193	-0.12784042123509873	0.43179200372611937	1	STK32C
194	0.28845183571162164	0.07106455202863785	2	PLAC1
194	0.15201170311788523	0.3490788716058124	1	PLAC1
195	0.28729121550855113	0.0722597040858885	2	SSX7
195	0.12393789259765814	0.4460952666115622	1	SSX7
196	0.2866672102220349	0.07290877305877165	2	STK17B
196	0.11685450181937596	0.4727059880507337	1	STK17B
197	0.28264765187490704	0.07720019748903124	2	PKNOX1
197	0.19112682880943332	0.23744769249414355	1	PKNOX1
198	0.2822790917838835	0.07760336572056702	2	FH
198	0.08512938205805562	0.6014737283365593	1	FH
199	0.28121201522266176	0.07877992738951017	2	PTPN11
199	-0.29210694196534137	0.06740206224327992	1	PTPN11
200	0.2782137210608347	0.08216048767190183	2	PYCR1
200	0.1045070795700807	0.5210272147319024	1	PYCR1
201	0.2780049824074553	0.08239997780900024	2	CREB1
201	-0.10093900317864939	0.5354310171771235	1	CREB1
202	0.2780049824074553	0.08239997780900024	2	THRB
202	0.04530518049646356	0.7813258750045942	1	THRB
203	0.2777622678305344	0.08267913183522592	2	RFX3
203	-0.10553994378865293	0.5168937485123521	1	RFX3
204	0.27680480620063463	0.08378752100713856	2	ACTB
204	-0.1047887698115095	0.5198982878399221	1	ACTB
205	0.27671087854328796	0.0838968736546175	2	CDH19
205	-0.003004695908573749	0.9853191233585753	1	CDH19
206	0.2749262530537013	0.08599571494953054	2	ITGBL1
206	0.15886584414790722	0.32751491547449196	1	ITGBL1
207	0.2744694888723186	0.08653938964348165	2	TSPY2
207	0.22666674760303218	0.15957836346517468	1	TSPY2
208	0.27389304882288795	0.08722930932879343	2	FES
208	-0.23361510689160903	0.146829337841902	1	FES
209	0.27376940587119136	0.08737784633169038	2	MX1
209	0.19473271912692647	0.22854621824646898	1	MX1
210	0.27371803236616576	0.08743962085628278	2	AKAP3
210	-0.08225740917712768	0.6138389410609065	1	AKAP3
211	0.27235601744876375	0.08908975409932195	2	NRBF2
211	0.2181221436130256	0.17633467392170754	1	NRBF2
212	0.2722962786479945	0.0891626772608721	2	CDKN2D
212	0.06478875552862147	0.6912315234797243	1	CDKN2D
213	0.27192056801860787	0.08962236554707323	2	RIDA
213	0.022959908817166638	0.8881662162959167	1	RIDA
214	0.27160456094261093	0.09001042171294196	2	TFG
214	0.27491677994389624	0.08600696358884681	1	TFG
215	0.27133549305083104	0.09034185862016954	2	MIF
215	0.07351770447270176	0.6521094478065017	1	MIF
216	0.2709470364997272	0.0908220196026821	2	GNAI3
216	-0.004413147115717694	0.978438813979296	1	GNAI3
217	0.27051544745898487	0.0913578030730424	2	SAV1
217	-0.1896131138505973	0.24125356106174453	1	SAV1
218	0.2685391723541278	0.09384239757897864	2	S100A6
218	0.03868908970418264	0.8126406708957459	1	S100A6
219	0.2682137879824282	0.09425641336124131	2	HDAC1
219	0.023430535933243107	0.8858887874855648	1	HDAC1
220	0.26769382343800774	0.09492092649082358	2	MSLN
220	0.24233613696557246	0.1319063879533482	1	MSLN
221	0.26667312762098305	0.09623584272833055	2	SQSTM1
221	0.21210280255917402	0.18887100147209926	1	SQSTM1
222	0.2649823504821392	0.09844471688674887	2	BUB1
222	0.06502654777986407	0.6901546398605349	1	BUB1
223	0.2649699213749543	0.09846109722328171	2	CALML4
223	-0.24571626130914495	0.12643661026327246	1	CALML4
224	0.26493538445050463	0.09850662444777909	2	CEACAM1
224	0.07605636518577302	0.6408962223031662	1	CEACAM1
225	0.26490084486873594	0.09855217130877508	2	ETV7
225	-0.12864457827929784	0.42887670989976523	1	ETV7
226	0.2645250989894895	0.09904870550163532	2	CERS2
226	0.09122068984935615	0.575612334817704	1	CERS2
227	0.2643124277735276	0.09933059058475384	2	CEACAM8
227	0.12046387591120862	0.45904278218473205	1	CEACAM8
228	0.2639367171441409	0.09983007709678078	2	PSME2
228	0.0704192571577603	0.6658980199950921	1	PSME2
229	0.26338550540656447	0.10056635915997694	2	CMPK1
229	-0.10061508439873552	0.5367480984089972	1	CMPK1
230	0.26292817900269216	0.10118038054980742	2	HSPB8
230	0.22357864298029795	0.16549531213039928	1	HSPB8
231	0.2624461847738734	0.10183061964914313	2	TFPT
231	0.22515383821907894	0.16245767676505463	1	TFPT
232	0.26211742255243153	0.1022759678725127	2	FTSJ3
232	-0.24186667525118735	0.13267978431572372	1	FTSJ3
233	0.26181322412746233	0.10268936499643835	2	PDGFRB
233	-0.11496737550640589	0.4799342624476065	1	PDGFRB
234	0.2614598981095479	0.10317112510392346	2	TFDP3
234	0.042251554294656185	0.7957400100288543	1	TFDP3
235	0.26137822725080057	0.10328272835165443	2	DUSP4
235	0.1155923181473107	0.4775341535137907	1	DUSP4
236	0.2608963057299332	0.10394315066683313	2	SUMO2
236	-0.14947660986020586	0.35726879478978013	1	SUMO2
237	0.2602735385076208	0.10480135069604049	2	ETS2
237	0.054269774182913934	0.7394411154143734	1	ETS2
238	0.2598978278782341	0.10532170093475862	2	PPIC
238	-0.003239437776431073	0.9841723190633216	1	PPIC
239	0.25905247896211414	0.10649968121123107	2	PRDX1
239	0.2919112940046357	0.06759425134211153	1	PRDX1
240	0.25877069599007413	0.10689456052378371	2	ESRRG
240	0.21416843410246833	0.18449984873088343	1	ESRRG
241	0.25760868351551464	0.10853473064199984	2	PPP1CB
241	0.1516432466358314	0.350262050958855	1	PPP1CB
242	0.2575509981624612	0.10861664807950552	2	PPP2CB
242	-0.0967181865895451	0.5527146915611298	1	PPP2CB
243	0.2573053846473066	0.10896596290283121	2	DMRTB1
243	0.06553992950576491	0.6878317560600653	1	DMRTB1
244	0.25652846478791996	0.1100765248618275	2	CCDC183
244	0.20453590085211817	0.20550841883001364	1	CCDC183
245	0.2555421781235943	0.11149870346023869	2	CAMK2A
245	0.06976528312719674	0.6688224065837773	1	CAMK2A
246	0.2554832279829407	0.11158414539865225	2	GNAO1
246	0.1653991200922706	0.3077515208891032	1	GNAO1
247	0.2552603819337871	0.11190758502033	2	PKLR
247	0.20637536964367617	0.20137301943457123	1	PKLR
248	0.253980385465394	0.113779140179795	2	ZNRD1
248	0.003755693715080549	0.9816503239173385	1	ZNRD1
249	0.2536046748360073	0.11433295358960414	2	NCOA4
249	-0.43284370066303335	0.00527633330014067	1	NCOA4
250	0.25338232245525155	0.11466166824071836	2	PTTG1IP
250	0.24336895273721956	0.13021672533068304	1	PTTG1IP
251	0.2529471812345806	0.11530702370437791	2	SGSM3
