	cohenD	fc_case_control	pval	padj
sphingomyelin (d18:2/14:0, d18:1/14:1)*	-0.0384936125376672	-0.021606708713123687	0.863766528858088	0.9627896688619147
sphingomyelin (d18:1/24:1, d18:2/24:0)*	-0.183235966316642	-0.03627304866712113	0.415023113985959	0.7805884247269798
octadecenedioylcarnitine (C18:1-DC)*	-0.14514566785587	-0.1259187496823522	0.518173313925767	0.8273303270780991
octadecanedioylcarnitine (C18-DC)*	-0.158024775503692	-0.1238259263914332	0.48185365215193	0.823537941017013
myristoleoylcarnitine (C14:1)*	-0.0622684564527672	-0.049120493697674496	0.781386199710033	0.9402513848473024
N-formylphenylalanine	0.21263767122022	0.14830090203639362	0.344569895858912	0.7376461946008647
4-hydroxychlorothalonil	-0.0847273124996326	-0.05466229999192406	0.705782650871033	0.9069247889317906
tyramine O-sulfate	-0.0372585461831931	-0.08734227847885748	0.868096089061148	0.9632594201968364
3-hydroxypyridine sulfate	-0.354372326038229	-0.7610592086096898	0.117057749610606	0.5626947384524867
4-methylguaiacol sulfate	-0.137203656756177	-0.2362154959777349	0.541269352985338	0.8470306541555215
phenylacetylcarnitine	0.0026587245003899	0.003266849201155159	0.990543594185703	0.9971221569554372
arabonate/xylonate	-0.319927322932071	-0.33704362702589424	0.156493620248241	0.6235196827901972
methyl-4-hydroxybenzoate sulfate	-0.155698999299142	-0.34141922343954545	0.488306316486124	0.8236775938244362
4-vinylguaiacol sulfate	-0.349999795679535	-0.5662521448972995	0.121573385436274	0.5681825604833675
vanillactate	0.0476983468748376	0.046044985921445646	0.831639017644485	0.9602301222187682
eugenol sulfate	0.135913658394535	0.3782527612765835	0.545069677588688	0.849439301702811
p-cresol glucuronide*	0.0660576575367604	0.12347437511738997	0.768458929118646	0.935253200701471
6-hydroxyindole sulfate	-0.172384510695482	-0.15446844553317904	0.443079250952905	0.8008638590477551
sphingomyelin (d18:1/20:0, d16:1/22:0)*	-0.0462187626115154	-0.012965512657146665	0.836785439427278	0.9602551382439456
sphingomyelin (d18:1/20:1, d18:2/20:0)*	-0.221682085299846	-0.07683097014761671	0.324559549469823	0.7295713601429707
sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*	-0.3382223021918	-0.16975330714376652	0.134428719900717	0.5967417684252406
