	cohenD	fc_case_control	pval	padj
ERG	-0.0432826616674957	-0.020594570932359686	0.847018947711053	0.9988377854874904
ESR2	-0.160830431933408	-0.033717123084565676	0.474132920316383	0.9988377854874904
ESRRG	0.0264287515572884	0.009863284098536334	0.906218606531241	0.9988377854874904
ETNK2	-0.268290669004238	-0.046835931798811396	0.233836216760211	0.9988377854874904
ETS2	0.434403390069473	0.14352761108110837	0.0556599623427286	0.9988377854874904
ETV4	0.220142005613906	0.1013296882777916	0.327911333951785	0.9988377854874904
ETV6	0.311549466151641	0.08279184277562887	0.167489508703223	0.9988377854874904
ETV7	0.0394886570512405	0.009090250907025137	0.860281396118409	0.9988377854874904
EWSR1	0.268277941147932	0.02837446980882954	0.233858200775986	0.9988377854874904
EXOSC10	0.259015810404258	0.06158847752106091	0.250254006960003	0.9988377854874904
EXOSC4	0.2572809811152	0.053101413949341036	0.25341387964508	0.9988377854874904
EXOSC8	-0.352648526502053	-0.04357652975704002	0.118821676141399	0.9988377854874904
EXT1	0.25415130467892	0.03194960611301406	0.259185784674763	0.9988377854874904
EXT2	0.396334469231273	0.05254540042202067	0.0802225810477009	0.9988377854874904
EZH2	0.113934201934829	0.02807120929875699	0.611819906353885	0.9988377854874904
EZR	-0.0938089393603523	-0.012498098261235538	0.675984753993961	0.9988377854874904
FADD	0.405669701132208	0.286449388489611	0.0734906691232245	0.9988377854874904
FAF1	0.0934229044879915	0.07223388724257965	0.677241315042666	0.9988377854874904
FAIM	0.0084692009048252	0.0019074347049703457	0.969883783764351	0.9988377854874904
FAM133A	-0.220457486495313	-0.06644886612031004	0.327222872550165	0.9988377854874904
FAM46D	-0.354679399845031	-0.06605951894385434	0.116745737852279	0.9988377854874904
FAM50B	0.445887228873843	0.24201045206380237	0.0496394528770986	0.9988377854874904
FANCC	0.383642387659394	0.0639529243072451	0.0901866330548705	0.9988377854874904
FAP	-0.0410751366272034	-0.007694356760078127	0.854730528594086	0.9988377854874904
FAS	0.0202551492936879	0.004403028610986791	0.928055535234248	0.9988377854874904
FASTK	0.145453561487042	0.030601563762577923	0.517288502715232	0.9988377854874904
FASTKD1	0.008014506905965	0.0010231723076892527	0.971499940538183	0.9988377854874904
FBXO9	-0.295805554347017	-0.03229868017829951	0.18973968723076	0.9988377854874904
FEN1	-0.134462956715561	-0.06544120276539099	0.549359505027404	0.9988377854874904
FES	0.230827451599253	0.06989675693906117	0.305125656634475	0.9988377854874904
FGF1	-0.181568940027204	-0.11428035218440183	0.419262284381851	0.9988377854874904
FGF13	0.037346449500019	0.0076460919871413	0.867787806542424	0.9988377854874904
FGFR1	0.288881833113002	0.05496529617560598	0.200200070017338	0.9988377854874904
FGFR1_ext	0.17862218317741	0.10698736854488686	0.42681893932013	0.9988377854874904
FGFR1_int	-0.118121455245086	-0.03311238765103169	0.598821999167531	0.9988377854874904
FGFR1OP	-0.166794735442314	-0.18997819170466185	0.457952635288406	0.9988377854874904
FGFR2	-0.314434117924054	-0.08244106990138397	0.163638484082418	0.9988377854874904
FGFR2_ext	-0.0611799384573856	-0.013690944702297737	0.785111388683628	0.9988377854874904
FGFR2_int	-0.292866436485429	-0.06341716250828767	0.194128877195229	0.9988377854874904
FGFR4_ext	0.160609905010944	0.035871372130228736	0.474737256546809	0.9988377854874904
FGFR4_int	0.200972334472469	0.05888865721422848	0.371538392450197	0.9988377854874904
FH	-0.101206485979051	-0.05981747008615286	0.652086584668968	0.9988377854874904
FIP1L1	-0.0547605782119182	-0.0781200955784228	0.807179512078349	0.9988377854874904
FKBP1B	0.116934987960972	0.016979777704602954	0.602492017189489	0.9988377854874904
