Unnamed: 0	coef	cohenD	pval	padj
2-aminobutyrate	0.111818586027705	-0.31344960076825	0.164945100301123	0.8410038443481185
urate	0.0121325154472546	-0.0443224295625113	0.843391829163761	0.9764605313929011
oleoyl ethanolamide	0.105263070093831	-0.408570555241764	0.071497221543164	0.8410038443481185
gamma-glutamylglutamine	-0.0418386325440875	0.14489012472606	0.518908287876614	0.925220765534667
4-hydroxyphenylpyruvate	-0.0174084202083338	0.0259887703782159	0.907772695982062	0.9912437377647827
butyrate/isobutyrate (4:0)	-0.230677958518544	0.322300058051408	0.153483060880793	0.8410038443481185
N-acetylneuraminate	0.170637679843041	-0.531518805938939	0.0199037125819518	0.8410038443481185
N-acetylglucosaminylasparagine	0.0056179371033571	-0.020033885494213	0.9288393051695	0.9912437377647827
acetoacetate	0.34337348681591	-0.158403552872183	0.480807261509325	0.9093342325515041
creatine	0.143409197753231	-0.28788587648049	0.201739418597953	0.8450645502895222
cys-gly, oxidized	0.153481493995033	-0.345634401106972	0.126219091378967	0.8410038443481185
dihomo-linoleate (20:2n6)	0.354350541650542	-0.385114714332079	0.0889810597330351	0.8410038443481185
gamma-glutamylhistidine	-0.0489934934875131	0.18068536930754	0.421519650885716	0.8918693169515884
2-hydroxystearate	0.0714755565738544	-0.330637399235358	0.143259607167358	0.8410038443481185
N1-methyladenosine	0.0143117510942272	-0.0959655723466685	0.668981816936642	0.9531485733959788
glycerol	0.0574155865559457	-0.110524987401001	0.622495715677596	0.9531485733959788
choline	0.0341268410784047	-0.213056814087359	0.343625185389558	0.8778856117793373
anthranilate	-0.0111471383386637	0.0237890214627724	0.915547866944186	0.9912437377647827
gamma-glutamylleucine	0.0710148294942736	-0.193597457330774	0.38925833579131	0.8843749342068092
3-methoxytyrosine	-11.2435798635004	0.225275097179867	0.316828516410002	0.854282201100403
beta-hydroxyisovalerate	0.120633933848797	-0.26805770914939	0.234238829943348	0.854282201100403
palmitoyl ethanolamide	2.73691506571957	-0.431041921060886	0.0575355055023667	0.8410038443481185
N-palmitoyl-sphingosine (d18:1/16:0)	0.12118006383282	-0.35623940681145	0.115170914465273	0.8410038443481185
1-palmitoyl-2-oleoyl-GPE (16:0/18:1)	0.35123513101445	-0.561241884554007	0.0141454619092531	0.8410038443481185
1-palmitoyl-2-linoleoyl-GPI (16:0/18:2)	0.20861416614066	-0.366149922992238	0.105560241152329	0.8410038443481185
1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)	0.0183216978253247	-0.166651275314275	0.458338079376839	0.9005494485533818
stearoyl sphingomyelin (d18:1/18:0)	-0.0179705405013084	0.0730134208187481	0.744901007487732	0.9545168707058982
1-palmitoyl-2-oleoyl-GPC (16:0/18:1)	0.102751742793819	-0.643693168953975	0.0051511102318951	0.8410038443481185
N-stearoyl-sphingosine (d18:1/18:0)*	0.216736620724046	-0.42937496331007	0.0584852851599314	0.8410038443481185
glycochenodeoxycholate	-0.13405462598704	0.111076508423331	0.62076307348608	0.9531485733959788
taurochenodeoxycholate	0.0337818199848958	-0.0205531334277029	0.927000115865712	0.9912437377647827
taurocholate	-0.981489041041201	0.189686242888241	0.3988652258501	0.889794299445951
2-hydroxyhippurate (salicylurate)	18.9469785967097	-0.287641627153514	0.202118269607692	0.8450645502895222
azelate (C9-DC)	0.143567821535707	-0.143782646109616	0.522099866997019	0.925220765534667
eicosapentaenoate (EPA; 20:5n3)	0.0164750288369407	-0.016190670551018	0.942463457710315	0.9913195420241985
ethylmalonate	0.172836031144663	-0.217734250544285	0.333197215031203	0.8664760910492803
carnitine	-0.0347673480143596	0.223929713561989	0.31970881888453	0.854282201100403
3-phenylpropionate (hydrocinnamate)	-0.232272853411688	0.205529952487672	0.360846762770816	0.8780462442507145
phenylacetate	-0.0055159265531857	0.0082716303182992	0.970586010274975	0.9968734286685227
hippurate	0.440621012865586	-0.276045809731948	0.220717567829468	0.854282201100403
xanthurenate	0.0356318462812044	-0.0602533671459563	0.78828631585639	0.9679914040810619
3-methyl-2-oxovalerate	0.0844117557270213	-0.284761571442263	0.206625401503171	0.8450645502895222
methionine sulfoxide	0.0230317322737695	-0.0525391134231296	0.814853921194742	0.9764605313929011
3-methylhistidine	-0.175765219829839	0.108566851563994	0.628664521414262	0.9531485733959788
5-hydroxylysine	0.106921400459584	-0.0845886696156083	0.706241283352697	0.9531485733959788
4-guanidinobutanoate	-0.136680518885072	0.181610782951955	0.419155563149448	0.8918693169515884
glucuronate	0.0752323609015486	-0.0809035176224661	0.718471204836818	0.9531485733959788
glycerol 3-phosphate	-0.009462886856706	0.0226721670920327	0.919498672217827	0.9912437377647827
imidazole lactate	0.0347602818943993	-0.0920391606920694	0.681752970402782	0.9531485733959788
kynurenine	0.0822947279635287	-0.190250413828932	0.397470572231736	0.8896967872107002
glycerophosphorylcholine (GPC)	0.0493715253837764	-0.195013102822639	0.385816832970141	0.8843749342068092
N-acetylglutamate	-0.0324716463055302	0.0757140361013233	0.735818275824958	0.9531485733959788
ribitol	0.0275615472852175	-0.0938950526286201	0.675704576697489	0.9531485733959788
theophylline	-0.218665343176689	0.270140984124831	0.230656153673828	0.854282201100403
quinate	-0.938839867718804	0.381167297721155	0.0922434622563244	0.8410038443481185
theobromine	-1.48974801436441	0.547077953194569	0.016670915338998	0.8410038443481185
gentisate	0.205573190687721	-0.0811735351782332	0.717572550712767	0.9531485733959788
paraxanthine	-0.317878043319382	0.295760551925061	0.189806325971637	0.8450645502895222
indolelactate	0.0750606846538516	-0.152017958979745	0.498615393974443	0.9248792535085384
3-indoxyl sulfate	0.0188707217140366	-0.0311620982421967	0.889523987008578	0.9887630379600968
gamma-glutamylphenylalanine	-0.0354013547736954	0.0926784387100278	0.679667169554542	0.9531485733959788
4-methyl-2-oxopentanoate	0.0750879283778697	-0.228755483407592	0.309458163185941	0.854282201100403
1,5-anhydroglucitol (1,5-AG)	-0.065527678511154	0.163571934754197	0.466656137081793	0.9046254322428878
1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)	0.0607495104011019	-0.312389936895632	0.166360378860486	0.8410038443481185
sphingosine 1-phosphate	0.0085606163347879	-0.0451753321351831	0.840419092227184	0.9764605313929011
1-stearoyl-2-oleoyl-GPS (18:0/18:1)	0.0345593955366956	-0.0595277847044257	0.790775056413427	0.9679914040810619
1-stearoyl-GPI (18:0)	0.126566708606378	-0.351153372814269	0.120368777368428	0.8410038443481185
1,2-dipalmitoyl-GPC (16:0/16:0)	-0.0091084690405875	0.0643074745656649	0.774421959270694	0.9676825163420062
docosahexaenoate (DHA; 22:6n3)	0.0334527136145728	-0.0447021037874732	0.842068215541083	0.9764605313929011
1-myristoyl-2-palmitoyl-GPC (14:0/16:0)	0.196003535227397	-0.341677842511168	0.130550439935151	0.8410038443481185
alpha-hydroxyisocaproate	0.130388741314488	-0.258435476608353	0.251307908548814	0.854282201100403
isovalerate (i5:0)	-0.0075719466022005	0.0148252257814877	0.947308290194486	0.9913195420241985
4-acetylphenol sulfate	-0.204393740424601	0.223321565510025	0.321016502117048	0.854282201100403
1-methylguanidine	-0.0347748623000014	0.0819700945310861	0.714923820417523	0.9531485733959788
2-hydroxyoctanoate	0.111872286649111	-0.14662054280512	0.513942135024238	0.925220765534667
3-hydroxyoctanoate	0.172380300864276	-0.219977746743947	0.328270168541169	0.85998678721526
phenyllactate (PLA)	-0.0301889281150584	0.0504591700363325	0.822055890216089	0.9764605313929011
palmitoylcarnitine (C16)	0.0549465991501668	-0.202647547407076	0.36758547218111	0.880350109567108
hexanoylcarnitine (C6)	-0.0632672401491798	0.0957859385832367	0.669564008365969	0.9531485733959788
N-acetylaspartate (NAA)	0.0328520266109996	-0.0845521218004865	0.706362202126504	0.9531485733959788
dehydroepiandrosterone sulfate (DHEA-S)	-0.315790931363697	0.209473607633846	0.351755844482038	0.8780462442507145
acetylcarnitine (C2)	0.10944188345284	-0.344714596899631	0.12721570980935	0.8410038443481185
cysteine s-sulfate	0.0564476505194333	-0.155289006751457	0.489448710074633	0.9146829008172817
tartronate (hydroxymalonate)	-0.0511376832291883	0.103778879419389	0.643859342043718	0.9531485733959788
oxalate (ethanedioate)	0.0032606178737624	-0.0076537756531523	0.972782202893441	0.9968734286685227
erythritol	-0.0226415706655761	0.0441557272315966	0.84397312661789	0.9764605313929011
adipate (C6-DC)	0.120873758268236	-0.126807306032	0.57227505451554	0.9460294949023327
iminodiacetate (IDA)	-0.0515150324367861	0.240799110925374	0.284850477547104	0.854282201100403
1-oleoylglycerol (18:1)	0.268679003613016	-0.558038158588403	0.0146845048635206	0.8410038443481185
3-methyl-2-oxobutyrate	0.0736602168567302	-0.330290007969062	0.143674682824118	0.8410038443481185
1,6-anhydroglucose	-0.118790583305094	0.101893354621085	0.64988550257049	0.9531485733959788
2-oleoylglycerol (18:1)	0.213411181995832	-0.448222486493014	0.0484857682006803	0.8410038443481185
homoarginine	-0.0450368400088715	0.0851936361926468	0.704240846111784	0.9531485733959788
homocitrulline	0.170369095198544	-0.263774838620966	0.241730073989343	0.854282201100403
2-linoleoylglycerol (18:2)	0.194653493378747	-0.324510593785774	0.150718876715937	0.8410038443481185
3-hydroxydecanoate	0.176690088797875	-0.339532494306234	0.13294768828908	0.8410038443481185
citramalate	-0.154601560158937	0.302873299713163	0.179490639074972	0.8410038443481185
EDTA	-0.0122365149811088	0.0712692162748999	0.750786499094182	0.9579405443524524
N-acetylglycine	0.186745798018815	-0.21526623412266	0.338673251853531	0.8744214006106616
ribonate	0.0383270786511996	-0.117871156172059	0.59959537182283	0.9531485733959788
threonate	0.0183521653746164	-0.0385396206358123	0.863605325843145	0.9854759024392833
beta-sitosterol	-0.183979187795539	0.270754547654406	0.229608595142947	0.854282201100403
indoleacetate	-0.0449695313201397	0.123003519625898	0.583830536071228	0.9460294949023327
1-linoleoylglycerol (18:2)	0.16783962165533	-0.370614661092101	0.101447756641818	0.8410038443481185
2-palmitoylglycerol (16:0)	0.04408880721103	-0.0634638057669152	0.777301291854905	0.9676825163420062
1-methylhistidine	-0.154837856845845	0.233746378222375	0.29909206399741	0.854282201100403
butyrylcarnitine (C4)	0.232168877452673	-0.319055088993521	0.157611727962323	0.8410038443481185
isobutyrylcarnitine (C4)	0.109897098945557	-0.192761457966864	0.391299604739158	0.8852214938768584
androsterone sulfate	-0.0875152813719102	0.0699100160924756	0.755383155699638	0.9579405443524524
2-pyrrolidinone	-0.088521502059867	0.260248555314253	0.248025758526253	0.854282201100403
indolepropionate	0.236074007446092	-0.156119902710198	0.487135047361387	0.9131630481456389
N-(2-furoyl)glycine	-1.99682064326938	0.363108253926817	0.108438380765607	0.8410038443481185
trigonelline (N'-methylnicotinate)	-0.640095926000637	0.468080549864768	0.0395704739140454	0.8410038443481185
dodecanedioate (C12-DC)	-0.608570212689849	0.180718334626818	0.421435300048766	0.8918693169515884
glutamate, gamma-methyl ester	0.0814730486871906	-0.163104031626242	0.467927490892515	0.9046254322428878
N-acetyltyrosine	-0.101255984105673	0.241256972676725	0.283942351488716	0.854282201100403
1,3-dimethylurate	-0.190992231682178	0.273092774566907	0.225648090849179	0.854282201100403
3-methylxanthine	-1.43555181847596	0.391252594816249	0.0840970209756467	0.8410038443481185
3-hydroxylaurate	0.19897926881705	-0.371540968538506	0.100611034542237	0.8410038443481185
pyridoxate	0.759128448050463	-0.0879999016944872	0.694988841430854	0.9531485733959788
gamma-glutamylvaline	0.0542707856319654	-0.20786161628278	0.355453797392775	0.8780462442507145
O-acetylhomoserine	0.188601506873632	-0.0436789634517285	0.845636097434752	0.9764605313929011
3-hydroxysebacate	0.42903743874746	-0.316798289056413	0.160533326392621	0.8410038443481185
propionylglycine	0.13923200164178	-0.120185146383976	0.592463265642603	0.9531485733959788
propionylcarnitine (C3)	0.0255769564026622	-0.0702314641250571	0.754295251610021	0.9579405443524524
pro-hydroxy-pro	0.271794575243303	-0.248266787906891	0.270288262180482	0.854282201100403
3-hydroxy-2-ethylpropionate	0.209578673492707	-0.504300068700675	0.0269176223487779	0.8410038443481185
3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)	-1.4441585222434	0.465110200186034	0.0408064929280064	0.8410038443481185
docosapentaenoate (n3 DPA; 22:5n3)	0.253946649145054	-0.162784221376162	0.468797581152897	0.9046254322428878
docosadienoate (22:2n6)	0.275299052494935	-0.554563386906064	0.0152899522587452	0.8410038443481185
adrenate (22:4n6)	0.105810976900145	-0.202540522807641	0.367837211771113	0.880350109567108
10-undecenoate (11:1n1)	-0.0065722462685214	0.0115492654003396	0.958939715354018	0.994560154438527
myristoleate (14:1n5)	0.329853070391706	-0.249656588596434	0.267636561651734	0.854282201100403
4-imidazoleacetate	0.0074164258188825	-0.020128644331431	0.928503637771062	0.9912437377647827
1-methyl-4-imidazoleacetate	0.161516853395146	-0.250519259643861	0.265999806650538	0.854282201100403
sebacate (C10-DC)	-0.359703693005066	0.143396093797455	0.523216267031857	0.925220765534667
delta-tocopherol	-0.193338619340719	0.191086269483415	0.395409820543955	0.8896967872107002
stearidonate (18:4n3)	0.0368473833218246	-0.0485718994821082	0.828603984871326	0.9764605313929011
nervonate (24:1n9)*	0.1951394575242	-0.423798760192625	0.0617594307987605	0.8410038443481185
5-dodecenoate (12:1n7)	0.0827893677057666	-0.0997269433536041	0.656838290603341	0.9531485733959788
octanoylcarnitine (C8)	-0.22206433536055	0.251230267774879	0.264656093360401	0.854282201100403
decanoylcarnitine (C10)	-0.186734776976999	0.212933685758021	0.343902530548378	0.8778856117793373
N-acetylglutamine	-0.041995197637196	0.108122391839574	0.630068432300921	0.9531485733959788
N-acetyltryptophan	0.133175789839686	-0.261862450874878	0.245130003474562	0.854282201100403
N-acetylphenylalanine	-0.0520588575952352	0.110141133014049	0.623702881292954	0.9531485733959788
N-acetylasparagine	-0.0877504210422912	0.128260775058314	0.567889001689679	0.9460294949023327
gamma-glutamyl-epsilon-lysine	-0.0434912298349737	0.145133163899576	0.518209264094722	0.925220765534667
1-palmitoyl-GPC (16:0)	0.0452018907186726	-0.301634108252686	0.181256636266614	0.8410038443481185
N-acetylarginine	-0.196589401282388	0.391524064973684	0.0838862168341177	0.8410038443481185
piperine	-0.309200264816828	0.15792182528106	0.482138275154617	0.90945553280289
campesterol	-0.0825392222801151	0.131582887755661	0.55792605716529	0.9459057688432562
myristoylcarnitine (C14)	0.0174813911168505	-0.039562886908855	0.860021517099474	0.9844590582306326
1-stearoyl-GPC (18:0)	-0.0089577688606355	0.0438665587477143	0.844981673573041	0.9764605313929011
1-oleoyl-GPC (18:1)	-0.008436322715749	0.034940910608137	0.876231417201619	0.9881271923503299
N-acetylthreonine	0.0400945068897511	-0.14508471567582	0.518348570166907	0.925220765534667
N-acetylisoleucine	-0.0207294096304359	0.0741319387301867	0.741134726741684	0.9531485733959788
10-nonadecenoate (19:1n9)	0.396042747532663	-0.392200057732882	0.083363183928524	0.8410038443481185
10-heptadecenoate (17:1n7)	0.359918865810628	-0.362950717560318	0.108589154964086	0.8410038443481185
epiandrosterone sulfate	-0.13003688350778	0.11546598463947	0.607050237029553	0.9531485733959788
N-acetylhistidine	-0.0878870803399366	0.222491328286442	0.322807479888999	0.854282201100403
gamma-glutamylglycine	0.0241728876725752	-0.0746565550533494	0.739370404555145	0.9531485733959788
gamma-glutamyltryptophan	0.025183997658957	-0.074099179540323	0.741244944387545	0.9531485733959788
stachydrine	-0.895438035700964	0.228063940843612	0.310913363660627	0.854282201100403
alpha-hydroxyisovalerate	0.273835598686699	-0.268090538275335	0.234182062678068	0.854282201100403
